index_log, time_stamp, mode, thrust, roll, pitch, yaw, ae[0], ae[1], ae[2], ae[3], phi, theta, psi, sp, sq, sr, esp, esq, esr, sax, say, saz, bat_volt, P, P1, P2, temperature, pressure
1118, 66711384, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3256, -6390, 1277, -307, 1033, 271, -334, 1033, -163, -8368, -3404, 27452, 1127, 0, 0, 0, 0, 0
1119, 66715232, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3187, -5464, 1277, -568, -147, -256, -595, -147, -149, 23440, 8592, 21068, 1127, 0, 0, 0, 0, 0
1120, 66719120, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3222, -5295, 1277, -277, -173, 116, -304, -173, -133, 184, -6148, 16236, 1127, 0, 0, 0, 0, 0
1121, 66723020, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3086, -6122, 1277, -320, -420, 137, -347, -420, -114, -31193, 15892, 6824, 1127, 0, 0, 0, 0, 0
1122, 66726899, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3178, -6382, 1277, -235, 1101, -16, -262, 1101, -89, -15908, -13656, 32767, 1127, 0, 0, 0, 0, 0
1123, 66730789, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3141, -5511, 1277, -240, 304, 55, -267, 304, -66, 21064, 2852, 30076, 1127, 0, 0, 0, 0, 0
1124, 66734679, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3168, -5876, 1277, -286, 481, -28, -313, 481, -45, -17816, -5136, 32767, 1127, 0, 0, 0, 0, 0
1125, 66738595, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3169, -5655, 1277, -113, 590, 106, -140, 590, -26, 416, -2712, 26552, 1127, 0, 0, 0, 0, 0
1126, 66742513, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3291, -5979, 1277, -233, -1015, -108, -260, -1015, -11, -14660, -17460, 20472, 1127, 0, 0, 0, 0, 0
1127, 66746355, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3214, -6929, 1277, 15, 104, 448, -12, 104, 5, 29036, 6400, 21056, 1127, 0, 0, 0, 0, 0
1128, 66750280, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3106, -5994, 1277, -213, -34, -45, -240, -34, 25, 23032, 11712, 32767, 1169, 0, 0, 0, 0, 0
1129, 66754144, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3052, -5603, 1277, -16, 1047, 322, -43, 1047, 47, 5100, 3820, 32767, 1169, 0, 0, 0, 0, 0
1130, 66758052, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3002, -5115, 1277, -217, 639, 146, -244, 639, 69, 9164, 4444, 32767, 1169, 0, 0, 0, 0, 0
1131, 66761907, 2, 3021, 0, 0, 0, 372, 372, 372, 372, -3089, -5604, 1277, -15, 610, 69, -42, 610, 90, -21576, -14108, 32767, 1169, 0, 0, 0, 0, 0
1132, 66765796, 2, 3021, 0, 0, 0, 377, 377, 377, 377, -3166, -4840, 1277, -239, -1535, 94, -266, -1535, 105, 20896, -11624, 32767, 1169, 0, 0, 0, 0, 0
1133, 66769694, 2, 3021, 0, 0, 0, 377, 377, 377, 377, -3198, -4754, 1277, -54, -596, 73, -81, -596, 115, -1292, -6956, 32767, 1169, 0, 0, 0, 0, 0
1134, 66773633, 2, 3021, 0, 0, 0, 377, 377, 377, 377, -3202, -4394, 1277, -245, -1144, 104, -272, -1144, 120, 8316, -2440, 30356, 1169, 0, 0, 0, 0, 0
1135, 66777475, 2, 3021, 0, 0, 0, 377, 377, 377, 377, -3322, -3981, 1277, -9, -1128, 36, -36, -1128, 122, 10324, -18548, 11480, 1169, 0, 0, 0, 0, 0
1136, 66781366, 2, 3021, 0, 0, 0, 377, 377, 377, 377, -3235, -3250, 1277, -204, -609, 215, -231, -609, 121, 20224, 8784, 17872, 1169, 0, 0, 0, 0, 0
1137, 66785257, 2, 3021, 0, 0, 0, 377, 377, 377, 377, -3317, -2888, 1277, -105, -903, -122, -132, -903, 119, 9552, -13264, 19068, 1169, 0, 0, 0, 0, 0
1138, 66789147, 2, 3021, 0, 0, 0, 377, 377, 377, 377, -3212, -2442, 1277, -174, -920, 193, -201, -920, 114, 12608, 11040, 10188, 1169, 0, 0, 0, 0, 0
1139, 66793028, 2, 3021, 0, 0, 0, 377, 377, 377, 377, -3233, -2131, 1277, -106, -486, 24, -133, -486, 108, 8192, -5396, 19260, 1169, 0, 0, 0, 0, 0
1140, 66796918, 2, 3021, 0, 0, 0, 377, 377, 377, 377, -3142, -1589, 1277, -5, 217, 116, -32, 217, 103, 14916, 8424, 25368, 1169, 0, 0, 0, 0, 0
1141, 66800823, 2, 3021, 0, 0, 0, 377, 377, 377, 377, -3141, -1101, 1277, -72, 195, 35, -99, 195, 97, 13768, -2572, 29176, 1134, 0, 0, 0, 0, 0
1142, 66804751, 2, 2978, 0, 0, 0, 377, 377, 377, 377, -3025, -642, 1277, 64, 684, 159, 37, 684, 93, 12688, 11288, 32767, 1134, 0, 0, 0, 0, 0
1143, 66808592, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3021, -1084, 1277, -49, -237, -52, -76, -237, 89, -14472, -2296, 32767, 1134, 0, 0, 0, 0, 0
1144, 66812483, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3085, -1347, 1277, 184, -141, 160, 157, -141, 84, -9300, -12224, 32767, 1134, 0, 0, 0, 0, 0
1145, 66816374, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3090, -1333, 1277, -9, -1591, -100, -36, -1591, 79, 1212, -3684, 13752, 1134, 0, 0, 0, 0, 0
1146, 66820265, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3124, -902, 1277, 185, -1238, 66, 158, -1238, 71, 14136, -8416, 2084, 1134, 0, 0, 0, 0, 0
1147, 66824165, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3104, -649, 1277, 146, -1250, -10, 119, -1250, 63, 8872, -1500, -9060, 1134, 0, 0, 0, 0, 0
1148, 66828048, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3054, -813, 1277, 242, 182, 106, 215, 182, 55, -6120, 1888, 3608, 1134, 0, 0, 0, 0, 0
1149, 66831948, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3002, -201, 1277, 308, 54, 78, 281, 54, 50, 18704, 1812, 6356, 1134, 0, 0, 0, 0, 0
1150, 66835869, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2948, 118, 1277, 323, 1043, 101, 296, 1043, 49, 8608, 2132, 17960, 1134, 0, 0, 0, 0, 0
1151, 66839720, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2893, 55, 1277, 284, 267, -73, 257, 267, 49, -2256, 2500, 32767, 1134, 0, 0, 0, 0, 0
1152, 66843621, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2823, -664, 1277, 325, -34, -29, 298, -34, 45, -22900, 4312, 25240, 1134, 0, 0, 0, 0, 0
1153, 66847495, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2834, -576, 1277, 362, -187, 174, 335, -187, 40, 2432, -6224, 20936, 1134, 0, 0, 0, 0, 0
1154, 66851425, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2771, -821, 1277, 414, -646, -92, 387, -646, 38, -7576, 2908, 14936, 1155, 0, 0, 0, 0, 0
1155, 66855277, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2773, -276, 1277, 387, -988, 135, 360, -988, 35, 17940, -5172, -3380, 1155, 0, 0, 0, 0, 0
1156, 66859170, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2749, -229, 1277, 482, -442, 70, 455, -442, 35, 1824, -2400, -13640, 1155, 0, 0, 0, 0, 0
1157, 66863077, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2715, -496, 1277, 327, 284, 40, 300, 284, 37, -9172, -148, -7864, 1155, 0, 0, 0, 0, 0
1158, 66866994, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2688, 33, 1277, 546, 291, 129, 519, 291, 41, 16052, -2348, -6088, 1155, 0, 0, 0, 0, 0
1159, 66870837, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2607, -352, 1277, 381, 1339, 107, 354, 1339, 46, -14068, 5512, 32767, 1155, 0, 0, 0, 0, 0
1160, 66874727, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2616, -920, 1277, 426, 60, -191, 399, 60, 49, -18600, -6184, 21144, 1155, 0, 0, 0, 0, 0
1161, 66878619, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2562, -1334, 1277, 389, -872, 137, 362, -872, 47, -13004, 2152, -3308, 1155, 0, 0, 0, 0, 0
1162, 66882510, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2594, -1748, 1277, 422, -286, 88, 395, -286, 45, -14180, -9016, 2104, 1155, 0, 0, 0, 0, 0
1163, 66886393, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2504, -1984, 1277, 405, -1561, 14, 378, -1561, 46, -7200, 6676, -14024, 1155, 0, 0, 0, 0, 0
1164, 66890282, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2545, -1493, 1277, 374, -684, 146, 347, -684, 48, 14660, -9792, -28440, 1155, 0, 0, 0, 0, 0
1165, 66894173, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2513, -1350, 1277, 372, 728, 76, 345, 728, 51, 2116, -468, -19444, 1155, 0, 0, 0, 0, 0
1166, 66898122, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2561, -2280, 1277, 183, 55, -99, 156, 55, 53, -31192, -9720, -5488, 1155, 0, 0, 0, 0, 0
1167, 66901959, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2578, -1859, 1277, 375, -249, 306, 348, -249, 55, 11512, -6856, 2280, 1141, 0, 0, 0, 0, 0
1168, 66905895, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2513, -2380, 1277, 106, 969, -23, 79, 969, 59, -19824, 5132, 26640, 1141, 0, 0, 0, 0, 0
1169, 66909739, 2, 3021, 0, 0, 0, 372, 372, 372, 372, -2541, -3061, 1277, 137, 29, -122, 110, 29, 61, -24216, -6868, 17648, 1141, 0, 0, 0, 0, 0
1170, 66913627, 2, 3021, 0, 0, 0, 377, 377, 377, 377, -2538, -3517, 1277, -64, -670, 123, -91, -670, 57, -16756, -1872, 4184, 1141, 0, 0, 0, 0, 0
1171, 66917517, 2, 3021, 0, 0, 0, 377, 377, 377, 377, -2577, -4362, 1277, -13, 347, -7, -40, 347, 53, -31004, -7524, 21832, 1141, 0, 0, 0, 0, 0
1172, 66921408, 2, 3021, 0, 0, 0, 377, 377, 377, 377, -2545, -4871, 1277, -228, -1806, -110, -255, -1806, 47, -18228, 2792, -296, 1141, 0, 0, 0, 0, 0
1173, 66925299, 2, 3021, 0, 0, 0, 377, 377, 377, 377, -2687, -4359, 1277, -107, -856, 97, -134, -856, 39, 12652, -20212, -24652, 1141, 0, 0, 0, 0, 0
1174, 66929244, 2, 2978, 0, 0, 0, 377, 377, 377, 377, -2689, -4416, 1277, -392, 37, -131, -419, 37, 31, -6220, -780, -25292, 1141, 0, 0, 0, 0, 0
1175, 66933077, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2826, -4751, 1277, -358, -900, -109, -385, -900, 20, -13928, -18288, -20152, 1141, 0, 0, 0, 0, 0
1176, 66936968, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2778, -4392, 1277, -389, 108, 216, -416, 108, 9, 6616, 5296, -8532, 1141, 0, 0, 0, 0, 0
1177, 66940863, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2842, -4460, 1277, -575, 794, -214, -602, 794, 3, -7640, -7804, 19416, 1141, 0, 0, 0, 0, 0
1178, 66944754, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2786, -5041, 1277, -551, 261, -113, -578, 261, -6, -23404, 7276, 11776, 1141, 0, 0, 0, 0, 0
1179, 66948644, 2, 3021, 0, 0, 0, 372, 372, 372, 372, -2916, -5114, 1277, -773, 896, -60, -800, 896, -19, -8552, -15224, 9640, 1141, 0, 0, 0, 0, 0
1180, 66952536, 2, 3021, 0, 0, 0, 377, 377, 377, 377, -2821, -5895, 1277, -623, 813, -185, -650, 813, -32, -31192, 12684, 32767, 1127, 0, 0, 0, 0, 0
1181, 66956419, 2, 3021, 0, 0, 0, 377, 377, 377, 377, -2883, -6227, 1277, -934, -575, -103, -961, -575, -46, -15764, -5716, 21424, 1127, 0, 0, 0, 0, 0
1182, 66960357, 2, 3021, 0, 0, 0, 377, 377, 377, 377, -2941, -5938, 1277, -494, -269, -58, -521, -269, -60, 3368, -7680, 7924, 1127, 0, 0, 0, 0, 0
1183, 66964199, 2, 3021, 0, 0, 0, 377, 377, 377, 377, -2957, -6441, 1277, -1098, -174, -246, -1125, -174, -73, -21784, 948, -17808, 1127, 0, 0, 0, 0, 0
1184, 66968100, 2, 3021, 0, 0, 0, 377, 377, 377, 377, -3214, -5958, 1277, -544, -1705, -77, -571, -1705, -86, 11300, 32544, -32768, 1127, 0, 0, 0, 0, 0
1185, 66971984, 2, 2978, 0, 0, 0, 377, 377, 377, 377, -3080, -5968, 1277, -957, 772, 57, -984, 772, -95, -7308, 19140, -15836, 1127, 0, 0, 0, 0, 0
1186, 66975865, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3231, -4997, 1277, -573, 2, -268, -600, 2, -100, 25100, -19316, -13012, 1127, 0, 0, 0, 0, 0
1187, 66979752, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3520, -5025, 1277, -871, 422, 23, -898, 422, -104, -6448, 30072, -12600, 1127, 0, 0, 0, 0, 0
1188, 66983643, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3653, -5924, 1277, -635, 2489, -118, -662, 2489, -106, 28428, -17168, -3492, 1127, 0, 0, 0, 0, 0
1189, 66987534, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3915, -6642, 1277, -773, 1734, -51, -800, 1734, -105, -31192, 32543, 32767, 1127, 0, 0, 0, 0, 0
1190, 66991514, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4119, -5859, 1277, -706, 1708, -6, -733, 1708, -102, 16128, -26216, 32767, 1127, 0, 0, 0, 0, 0
1191, 66995317, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4165, -5997, 1277, -476, 476, -114, -503, 476, -97, -10896, -7436, 18884, 1127, 0, 0, 0, 0, 0
1192, 66999217, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4322, -6380, 1277, -785, 814, -251, -812, 814, -95, -19340, -19960, 8452, 1127, 0, 0, 0, 0, 0
1193, 67003101, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4344, -5957, 1277, -263, -2195, -98, -290, -2195, -98, 10104, -5728, -32768, 1169, 0, 0, 0, 0, 0
1194, 67006984, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4265, -5424, 1277, -710, 1754, 67, -737, 1754, -99, 8748, 9552, -1012, 1169, 0, 0, 0, 0, 0
1195, 67010902, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4077, -6337, 1277, -99, -8, -52, -126, -8, -96, 30924, 20272, 7024, 1169, 0, 0, 0, 0, 0
1196, 67014763, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3876, -6078, 1277, -614, 1574, 238, -641, 1574, -86, -176, 24900, 24056, 1169, 0, 0, 0, 0, 0
1197, 67018662, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3923, -6801, 1277, -43, 1473, 91, -70, 1473, -68, -31193, -9580, 13052, 1169, 0, 0, 0, 0, 0
1198, 67022591, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4176, -7217, 1277, -618, 2624, 167, -645, 2624, -44, -23616, 32543, 32767, 1169, 0, 0, 0, 0, 0
1199, 67026443, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4403, -8105, 1277, -47, 476, 128, -74, 476, -18, 29272, 32544, 32767, 1169, 0, 0, 0, 0, 0
1200, 67030333, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4198, -8282, 1277, -358, 844, 11, -385, 844, 7, -14888, 23704, 32767, 1169, 0, 0, 0, 0, 0
1201, 67034225, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4418, -9219, 1277, -201, 110, 35, -228, 110, 26, 27136, -31352, 19976, 1169, 0, 0, 0, 0, 0
1202, 67038107, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4292, -9276, 1277, -175, -576, 77, -202, -576, 41, -10284, 12588, 19152, 1169, 0, 0, 0, 0, 0
1203, 67041998, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4451, -9936, 1277, -168, 584, 386, -195, 584, 56, -31193, -23700, 18308, 1169, 0, 0, 0, 0, 0
1204, 67045895, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4277, -9734, 1277, -117, 182, -43, -144, 182, 75, -3688, 18440, 32767, 1169, 0, 0, 0, 0, 0
1205, 67049937, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4427, -8836, 1277, -189, 1340, 404, -216, 1340, 93, 17216, -22520, 32767, 1155, 0, 0, 0, 0, 0
1206, 67053741, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4450, -8443, 1277, -71, 120, -50, -98, 120, 110, 3560, -6956, 32767, 1155, 0, 0, 0, 0, 0
1207, 67057555, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4282, -8306, 1277, -287, 936, 359, -314, 936, 125, -5304, 18612, 32767, 1155, 0, 0, 0, 0, 0
1208, 67061446, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4329, -9100, 1277, -61, -613, 43, -88, -613, 138, 32640, -10072, 32767, 1155, 0, 0, 0, 0, 0
1209, 67065337, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4190, -8442, 1277, -201, 577, 428, -228, 577, 151, 11184, 14460, 32767, 1155, 0, 0, 0, 0, 0
1210, 67069228, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4258, -9168, 1277, -76, -360, 8, -103, -360, 165, -31193, -12556, 31880, 1155, 0, 0, 0, 0, 0
1211, 67073126, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4331, -8996, 1277, -147, 492, 333, -174, 492, 176, -4340, -12808, 32767, 1155, 0, 0, 0, 0, 0
1212, 67077009, 2, 3021, 0, 0, 0, 372, 372, 372, 372, -4404, -9891, 1277, -100, -582, 196, -127, -582, 185, 28688, -13204, 32767, 1155, 0, 0, 0, 0, 0
1213, 67080890, 2, 3021, 0, 0, 0, 377, 377, 377, 377, -4340, -10246, 1277, -127, -246, 156, -154, -246, 194, -20924, 4456, 32767, 1155, 0, 0, 0, 0, 0
1214, 67084830, 2, 3021, 0, 0, 0, 377, 377, 377, 377, -4554, -11198, 1277, 31, -1168, 244, 4, -1168, 200, 26384, -31948, 32767, 1155, 0, 0, 0, 0, 0
1215, 67088673, 2, 3021, 0, 0, 0, 377, 377, 377, 377, -4462, -10989, 1277, -104, -700, 75, -131, -700, 203, -3556, 7672, 20604, 1155, 0, 0, 0, 0, 0
1216, 67092564, 2, 3021, 0, 0, 0, 377, 377, 377, 377, -4425, -10064, 1277, 55, -111, 273, 28, -111, 203, 18756, -132, 31512, 1155, 0, 0, 0, 0, 0
1217, 67096452, 2, 2978, 0, 0, 0, 377, 377, 377, 377, -4290, -9866, 1277, -10, -937, 72, -37, -937, 202, -2472, 12892, 25724, 1155, 0, 0, 0, 0, 0
1218, 67100345, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4237, -9088, 1277, 69, 348, 361, 42, 348, 200, 14540, 2068, 32767, 1169, 0, 0, 0, 0, 0
1219, 67104227, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4116, -8756, 1277, 167, -1265, -1, 140, -1265, 199, 3236, 10228, 25628, 1169, 0, 0, 0, 0, 0
1220, 67108125, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4097, -8179, 1277, 29, 241, 452, 2, 241, 199, 9396, -1904, 26332, 1169, 0, 0, 0, 0, 0
1221, 67112006, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3976, -7748, 1277, 250, -1284, 6, 223, -1284, 200, 7340, 9948, 29692, 1169, 0, 0, 0, 0, 0
1222, 67115975, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3848, -8467, 1277, 72, 342, 245, 45, 342, 199, -31192, 12084, 32767, 1169, 0, 0, 0, 0, 0
1223, 67119791, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4055, -9289, 1277, 482, -2662, 81, 455, -2662, 196, -31193, 32544, 3896, 1169, 0, 0, 0, 0, 0
1224, 67123681, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3884, -10008, 1277, 255, -816, 134, 228, -816, 191, -31192, 16416, 8692, 1169, 0, 0, 0, 0, 0
1225, 67127562, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4020, -10744, 1277, 606, -1778, 234, 579, -1778, 184, -31193, -24760, 1592, 1169, 0, 0, 0, 0, 0
1226, 67131454, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3765, -11219, 1277, 509, -1412, 166, 482, -1412, 180, -24044, 25852, -3840, 1169, 0, 0, 0, 0, 0
1227, 67135345, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3747, -11852, 1277, 641, -189, 334, 614, -189, 180, -31193, -5028, -4100, 1169, 0, 0, 0, 0, 0
1228, 67139240, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3965, -12412, 1277, 730, -759, 21, 703, -759, 181, -28772, 29876, 12964, 1169, 0, 0, 0, 0, 0
1229, 67143125, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3919, -13264, 1277, 528, 467, 444, 501, 467, 183, 25232, -984, 7604, 1169, 0, 0, 0, 0, 0
1230, 67147053, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3643, -13688, 1277, 772, -1180, -71, 745, -1180, 186, -25256, 27036, 14856, 1169, 0, 0, 0, 0, 0
1231, 67150925, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3592, -14216, 1277, 562, 456, 343, 535, 456, 187, -31192, -252, 19964, 1176, 0, 0, 0, 0, 0
1232, 67154794, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3779, -13532, 1277, 931, -3145, -3, 904, -3145, 185, 11864, -32748, -18252, 1176, 0, 0, 0, 0, 0
1233, 67158730, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3660, -14050, 1277, 644, -668, 317, 617, -668, 183, -29220, 7840, -18048, 1176, 0, 0, 0, 0, 0
1234, 67162569, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3708, -14836, 1277, 881, -1792, 145, 854, -1792, 182, 28748, -14692, -19912, 1176, 0, 0, 0, 0, 0
1235, 67166461, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3928, -15002, 1277, 724, 34, 309, 697, 34, 184, -20204, 29560, -6672, 1176, 0, 0, 0, 0, 0
1236, 67170352, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3945, -15669, 1277, 767, -223, 132, 740, -223, 187, 29480, -10312, -6384, 1176, 0, 0, 0, 0, 0
1237, 67174246, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3749, -16135, 1277, 654, 462, 136, 627, 462, 189, -31192, 17492, 21984, 1176, 0, 0, 0, 0, 0
1238, 67178176, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3820, -15296, 1277, 549, -265, 164, 522, -265, 188, 11076, -15920, 18188, 1176, 0, 0, 0, 0, 0
1239, 67182009, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3834, -15386, 1277, 502, -871, 38, 475, -871, 184, -17008, -8456, -7716, 1176, 0, 0, 0, 0, 0
1240, 67185915, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3875, -15326, 1277, 325, -737, 149, 298, -737, 176, -12496, -10916, -15300, 1176, 0, 0, 0, 0, 0
1241, 67189796, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3928, -15173, 1277, 422, -1524, 4, 395, -1524, 166, -8392, -13020, -22316, 1176, 0, 0, 0, 0, 0
1242, 67193686, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3905, -14783, 1277, 166, -411, 135, 139, -411, 155, -2140, -2044, -25368, 1176, 0, 0, 0, 0, 0
1243, 67197575, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3858, -14147, 1277, 115, -299, 18, 88, -299, 142, 5964, 1504, -18720, 1176, 0, 0, 0, 0, 0
1244, 67201501, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3772, -13720, 1277, -68, 649, 65, -95, 649, 129, -1364, 7480, -13712, 1141, 0, 0, 0, 0, 0
1245, 67205350, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3809, -13409, 1277, -128, 530, -41, -155, 530, 114, -4464, -7832, -372, 1141, 0, 0, 0, 0, 0
1246, 67209280, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3863, -13488, 1277, -246, 912, 14, -273, 912, 98, -17148, -9420, 15320, 1141, 0, 0, 0, 0, 0
1247, 67213132, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3946, -13216, 1277, -354, 427, -30, -381, 427, 81, -5344, -12632, 17756, 1141, 0, 0, 0, 0, 0
1248, 67217012, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3906, -12775, 1277, -487, 221, -39, -514, 221, 64, 616, 3780, 6644, 1141, 0, 0, 0, 0, 0
1249, 67220911, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3968, -12847, 1277, -573, 490, -132, -600, 490, 45, -15740, -8832, 15180, 1141, 0, 0, 0, 0, 0
1250, 67224797, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4136, -12982, 1277, -606, 257, -89, -633, 257, 25, -17532, -22232, 13396, 1141, 0, 0, 0, 0, 0
1251, 67228689, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4242, -13334, 1277, -744, -445, -357, -771, -445, 0, -23640, -13704, 9900, 1141, 0, 0, 0, 0, 0
1252, 67232570, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4352, -12912, 1277, -752, -602, 9, -779, -602, -27, 1000, -14200, -19956, 1141, 0, 0, 0, 0, 0
1253, 67236461, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4387, -12726, 1277, -837, -910, -425, -864, -910, -55, -5744, -4264, -31864, 1141, 0, 0, 0, 0, 0
1254, 67240405, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4459, -12510, 1277, -767, 1002, 68, -794, 1002, -82, -7172, -9440, -32768, 1141, 0, 0, 0, 0, 0
1255, 67244245, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4488, -12019, 1277, -803, 1588, -219, -830, 1588, -103, 1088, -3860, 32767, 1141, 0, 0, 0, 0, 0
1256, 67248127, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4410, -11632, 1277, -873, 2728, 141, -900, 2728, -115, -3260, 10204, 32767, 1141, 0, 0, 0, 0, 0
1257, 67252067, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4352, -10778, 1277, -832, 1642, -189, -859, 1642, -120, 13516, 7584, 32767, 1134, 0, 0, 0, 0, 0
1258, 67255912, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4416, -11127, 1277, -981, 1675, -96, -1008, 1675, -122, -24200, -7256, 32767, 1134, 0, 0, 0, 0, 0
1259, 67259792, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4599, -10693, 1277, -780, -537, -175, -807, -537, -124, 3508, -23616, 30412, 1134, 0, 0, 0, 0, 0
