index_log, time_stamp, mode, thrust, roll, pitch, yaw, ae[0], ae[1], ae[2], ae[3], phi, theta, psi, sp, sq, sr, sax, say, saz, bat_volt, P, P1, P2, temperature, pressure
166, 56164714, 5, 3263, 0, 0, 0, 297, 429, 517, 385, 1369, 6197, 6114, 85, -854, 48, 6394, 2482, 11638, 595, 0, 16, 2, 0, 0
167, 56174686, 5, 3263, 0, 0, 0, 297, 430, 518, 385, 1388, 6285, 6131, 75, -766, -35, 6902, 2516, 11430, 595, 0, 16, 2, 0, 0
168, 56184666, 5, 3263, 0, 0, 0, 297, 430, 517, 385, 1398, 6370, 6138, 20, -726, -89, 7524, 2424, 11468, 595, 0, 16, 2, 0, 0
169, 56194638, 5, 3263, 0, 0, 0, 296, 429, 518, 385, 1397, 6456, 6143, -56, -725, -94, 8158, 2358, 11808, 595, 0, 16, 2, 0, 0
170, 56204771, 5, 3263, 0, 0, 0, 295, 428, 520, 387, 1391, 6545, 6152, -122, -748, -51, 8664, 2302, 12330, 595, 0, 16, 2, 0, 0
171, 56214940, 5, 3263, 0, 0, 0, 293, 427, 521, 388, 1383, 6635, 6170, -152, -771, 19, 8992, 2172, 12848, 595, 0, 16, 2, 0, 0
172, 56224909, 5, 3263, 0, 0, 0, 292, 426, 523, 388, 1380, 6726, 6196, -139, -796, 92, 9056, 2004, 13106, 595, 0, 16, 2, 0, 0
173, 56234895, 5, 3263, 0, 0, 0, 290, 427, 525, 388, 1386, 6817, 6233, -85, -821, 168, 8874, 2092, 13014, 595, 0, 16, 2, 0, 0
174, 56244881, 5, 3263, 0, 0, 0, 288, 427, 527, 387, 1407, 6906, 6279, -8, -813, 238, 8458, 2344, 12600, 595, 0, 16, 2, 0, 0
175, 56254976, 5, 3263, 0, 0, 0, 287, 429, 528, 386, 1440, 6989, 6332, 63, -772, 263, 7972, 2520, 12126, 595, 0, 16, 2, 0, 0
176, 56264846, 5, 3263, 0, 0, 0, 286, 431, 529, 384, 1480, 7066, 6381, 119, -732, 225, 7732, 2670, 11594, 595, 0, 16, 2, 0, 0
177, 56274843, 5, 3263, 0, 0, 0, 286, 432, 529, 383, 1519, 7144, 6423, 119, -748, 150, 7880, 2810, 11090, 595, 0, 16, 2, 0, 0
178, 56284817, 5, 3263, 0, 0, 0, 284, 433, 531, 382, 1549, 7229, 6457, 71, -769, 73, 8312, 2712, 10848, 595, 0, 16, 2, 0, 0
179, 56294803, 5, 3263, 0, 0, 0, 282, 432, 532, 382, 1569, 7313, 6480, 22, -710, 8, 8846, 2628, 10808, 595, 0, 16, 2, 0, 0
180, 56304923, 5, 3263, 0, 0, 0, 282, 432, 533, 383, 1577, 7387, 6493, -18, -582, -42, 9284, 2532, 10892, 595, 0, 16, 2, 0, 0
181, 56314747, 5, 3263, 0, 0, 0, 283, 431, 532, 383, 1577, 7447, 6498, -48, -446, -70, 9512, 2362, 11096, 595, 0, 16, 2, 0, 0
182, 56324745, 5, 3263, 0, 0, 0, 284, 431, 531, 384, 1571, 7497, 6499, -73, -364, -70, 9586, 2450, 11302, 595, 0, 16, 2, 0, 0
183, 56334711, 5, 3263, 0, 0, 0, 285, 431, 530, 384, 1562, 7543, 6502, -105, -368, -52, 9556, 2370, 11522, 595, 0, 16, 2, 0, 0
184, 56344694, 5, 3263, 0, 0, 0, 284, 430, 531, 385, 1554, 7592, 6508, -102, -405, -31, 9492, 2352, 11574, 595, 0, 16, 2, 0, 0
185, 56354850, 5, 3263, 0, 0, 0, 282, 430, 532, 385, 1551, 7644, 6518, -77, -436, -8, 9490, 2492, 11420, 595, 0, 16, 2, 0, 0
186, 56364662, 5, 3263, 0, 0, 0, 281, 430, 534, 385, 1553, 7696, 6530, -57, -435, 3, 9518, 2430, 11248, 595, 0, 16, 2, 0, 0
187, 56374648, 5, 3263, 0, 0, 0, 280, 431, 535, 384, 1555, 7747, 6542, -49, -414, -5, 9536, 2416, 11088, 595, 0, 16, 2, 0, 0
188, 56384625, 5, 3263, 0, 0, 0, 280, 431, 535, 384, 1557, 7795, 6552, -53, -395, -7, 9534, 2424, 10996, 595, 0, 16, 2, 0, 0
189, 56394600, 5, 3263, 0, 0, 0, 279, 431, 535, 384, 1559, 7840, 6565, -59, -366, 15, 9382, 2584, 10974, 595, 0, 16, 2, 0, 0
190, 56404760, 5, 3263, 0, 0, 0, 279, 431, 536, 384, 1561, 7885, 6580, -86, -400, 26, 9064, 2664, 11064, 595, 0, 16, 2, 0, 0
191, 56414573, 5, 3263, 0, 0, 0, 278, 430, 537, 385, 1559, 7938, 6594, -113, -488, -14, 8916, 2474, 11156, 595, 0, 16, 2, 0, 0
192, 56424562, 5, 3263, 0, 0, 0, 276, 430, 539, 385, 1552, 8002, 6602, -126, -589, -75, 9038, 2460, 11070, 595, 0, 16, 2, 0, 0
193, 56434538, 5, 3263, 0, 0, 0, 273, 430, 542, 385, 1540, 8076, 6605, -134, -665, -121, 9356, 2364, 10916, 595, 0, 16, 2, 0, 0
194, 56444524, 5, 3263, 0, 0, 0, 271, 429, 544, 386, 1527, 8155, 6605, -123, -667, -137, 9676, 2254, 10738, 595, 0, 16, 2, 0, 0
195, 56454696, 5, 3263, 0, 0, 0, 270, 429, 545, 386, 1516, 8232, 6606, -104, -631, -108, 9918, 2278, 10422, 595, 0, 16, 2, 0, 0
196, 56464475, 5, 3263, 0, 0, 0, 269, 429, 546, 386, 1512, 8302, 6614, -88, -561, -49, 9992, 2318, 10118, 595, 0, 16, 2, 0, 0
197, 56474465, 5, 3263, 0, 0, 0, 269, 429, 546, 385, 1513, 8362, 6628, -97, -485, 7, 9870, 2522, 10040, 595, 0, 16, 2, 0, 0
198, 56484451, 5, 3263, 0, 0, 0, 269, 429, 546, 386, 1513, 8418, 6647, -141, -476, 27, 9826, 2648, 10308, 595, 0, 16, 2, 0, 0
199, 56494434, 5, 3263, 0, 0, 0, 268, 429, 546, 386, 1509, 8476, 6668, -184, -523, 24, 9870, 2756, 10860, 595, 0, 16, 2, 0, 0
200, 56504623, 5, 3263, 0, 0, 0, 267, 428, 548, 387, 1502, 8544, 6688, -205, -640, 2, 9976, 2674, 11440, 595, 0, 16, 2, 0, 0
201, 56514572, 5, 3263, 0, 0, 0, 264, 427, 551, 387, 1496, 8624, 6706, -166, -759, -35, 10170, 2458, 11642, 595, 0, 16, 2, 0, 0
202, 56524379, 5, 3263, 0, 0, 0, 261, 428, 554, 387, 1494, 8716, 6721, -91, -862, -65, 10288, 2388, 11424, 595, 0, 16, 2, 0, 0
203, 56534376, 5, 3263, 0, 0, 0, 258, 429, 557, 386, 1501, 8819, 6736, -15, -938, -86, 10306, 2122, 11244, 595, 0, 16, 2, 0, 0
204, 56544347, 5, 3263, 0, 0, 0, 255, 430, 560, 384, 1514, 8921, 6745, 96, -908, -122, 10326, 2172, 10806, 595, 0, 16, 2, 0, 0
205, 56554520, 5, 3263, 0, 0, 0, 254, 432, 561, 382, 1534, 9026, 6749, 161, -921, -165, 10460, 2286, 10130, 595, 0, 16, 2, 0, 0
206, 56564349, 5, 3263, 0, 0, 0, 252, 434, 563, 381, 1556, 9135, 6749, 178, -941, -196, 10816, 2228, 9548, 595, 0, 16, 2, 0, 0
207, 56574301, 5, 3263, 0, 0, 0, 250, 434, 565, 380, 1575, 9248, 6748, 165, -947, -202, 11200, 2142, 9138, 595, 0, 16, 2, 0, 0
208, 56584306, 5, 3263, 0, 0, 0, 248, 434, 567, 380, 1593, 9366, 6751, 123, -989, -175, 11612, 1840, 9112, 595, 0, 16, 2, 0, 0
209, 56594270, 5, 3263, 0, 0, 0, 246, 434, 569, 381, 1611, 9484, 6758, 122, -964, -138, 12018, 1698, 9112, 595, 0, 16, 2, 0, 0
210, 56604448, 5, 3263, 0, 0, 0, 244, 434, 571, 381, 1635, 9595, 6771, 127, -913, -85, 12322, 1884, 8912, 595, 0, 16, 2, 0, 0
211, 56614246, 5, 3263, 0, 0, 0, 243, 435, 572, 380, 1665, 9704, 6796, 99, -906, -15, 12620, 2010, 8584, 595, 0, 16, 2, 0, 0
212, 56624224, 5, 3263, 0, 0, 0, 242, 435, 573, 380, 1699, 9813, 6834, 23, -904, 62, 12722, 1868, 8602, 595, 0, 16, 2, 0, 0
213, 56634189, 5, 3263, 0, 0, 0, 240, 434, 575, 381, 1730, 9919, 6881, -55, -906, 107, 12760, 1748, 8818, 595, 0, 16, 2, 0, 0
214, 56644163, 5, 3263, 0, 0, 0, 238, 433, 576, 381, 1757, 10023, 6933, -102, -918, 131, 12628, 1636, 8972, 595, 0, 16, 2, 0, 0
215, 56654366, 5, 3263, 0, 0, 0, 236, 433, 578, 382, 1785, 10129, 6988, -128, -947, 146, 12450, 1840, 8840, 595, 0, 16, 2, 0, 0
216, 56664129, 5, 3263, 0, 0, 0, 234, 433, 581, 382, 1815, 10234, 7048, -141, -935, 151, 12322, 2020, 8736, 595, 0, 16, 2, 0, 0
217, 56674127, 5, 3263, 0, 0, 0, 233, 433, 582, 381, 1845, 10329, 7106, -127, -832, 148, 12232, 2106, 8746, 595, 0, 16, 2, 0, 0
218, 56684108, 5, 3263, 0, 0, 0, 233, 434, 582, 381, 1876, 10409, 7159, -84, -693, 135, 12200, 2124, 8754, 595, 0, 16, 2, 0, 0
219, 56694074, 5, 3263, 0, 0, 0, 234, 435, 581, 380, 1906, 10474, 7203, -21, -560, 109, 12282, 2016, 8548, 595, 0, 16, 2, 0, 0
220, 56704296, 5, 3263, 0, 0, 0, 235, 437, 580, 378, 1936, 10527, 7238, 34, -445, 88, 12326, 1936, 8080, 595, 0, 16, 2, 0, 0
221, 56714079, 5, 3263, 0, 0, 0, 236, 438, 579, 377, 1966, 10573, 7269, 44, -369, 87, 12324, 2012, 7588, 595, 0, 16, 2, 0, 0
222, 56724053, 5, 3263, 0, 0, 0, 236, 438, 578, 376, 1993, 10611, 7298, 14, -279, 84, 12266, 1984, 7408, 595, 0, 16, 2, 0, 0
223, 56734005, 5, 3263, 0, 0, 0, 237, 438, 578, 376, 2006, 10643, 7320, -59, -235, 49, 12188, 2076, 7772, 595, 0, 16, 2, 0, 0
224, 56744007, 5, 3263, 0, 0, 0, 237, 438, 577, 377, 2001, 10678, 7332, -148, -307, -35, 12328, 2034, 8468, 595, 0, 16, 2, 0, 0
225, 56754229, 5, 3263, 0, 0, 0, 236, 436, 579, 379, 1980, 10726, 7330, -189, -425, -121, 12636, 1994, 9132, 595, 0, 16, 2, 0, 0
226, 56763968, 5, 3263, 0, 0, 0, 233, 435, 582, 380, 1951, 10791, 7322, -197, -602, -181, 12980, 1848, 9560, 595, 0, 16, 2, 0, 0
227, 56773942, 5, 3263, 0, 0, 0, 229, 434, 585, 380, 1924, 10879, 7314, -163, -804, -211, 13286, 1678, 9460, 595, 0, 16, 2, 0, 0
228, 56783950, 5, 3263, 0, 0, 0, 225, 435, 590, 380, 1910, 10986, 7315, -108, -971, -173, 13472, 1710, 8686, 595, 0, 16, 2, 0, 0
229, 56793922, 5, 3263, 0, 0, 0, 221, 435, 594, 379, 1923, 11106, 7342, -73, -1065, -56, 13568, 1756, 7522, 595, 0, 16, 2, 0, 0
230, 56804167, 5, 3263, 0, 0, 0, 217, 436, 598, 379, 1959, 11228, 7398, -85, -1043, 74, 13362, 1808, 6568, 595, 0, 16, 2, 0, 0
231, 56813888, 5, 3263, 0, 0, 0, 216, 436, 599, 378, 2006, 11340, 7470, -131, -949, 149, 12978, 1778, 6038, 595, 0, 16, 2, 0, 0
232, 56823871, 5, 3263, 0, 0, 0, 215, 436, 599, 378, 2049, 11440, 7544, -200, -847, 159, 12764, 1878, 5964, 595, 0, 16, 2, 0, 0
233, 56833873, 5, 3263, 0, 0, 0, 215, 436, 599, 379, 2078, 11532, 7611, -279, -806, 111, 12600, 1986, 6262, 595, 0, 16, 2, 0, 0
234, 56843845, 5, 3263, 0, 0, 0, 215, 435, 600, 380, 2088, 11627, 7665, -335, -846, 30, 12600, 1956, 6664, 595, 0, 16, 2, 0, 0
235, 56854119, 5, 3263, 0, 0, 0, 213, 435, 602, 380, 2085, 11726, 7705, -342, -887, -48, 12850, 2060, 6968, 595, 0, 16, 2, 0, 0
236, 56863789, 5, 3263, 0, 0, 0, 210, 434, 604, 380, 2076, 11830, 7737, -327, -916, -91, 13298, 2226, 7282, 595, 0, 16, 2, 0, 0
237, 56873798, 5, 3263, 0, 0, 0, 208, 434, 607, 380, 2071, 11931, 7767, -263, -885, -89, 13626, 2054, 7322, 595, 0, 16, 2, 0, 0
238, 56883777, 5, 3263, 0, 0, 0, 207, 435, 608, 379, 2078, 12026, 7799, -166, -825, -58, 13686, 1950, 6974, 595, 0, 16, 2, 0, 0
239, 56893752, 5, 3263, 0, 0, 0, 207, 437, 608, 378, 2100, 12117, 7837, -92, -793, -21, 13698, 1966, 6360, 595, 0, 16, 2, 0, 0
240, 56904003, 5, 3263, 0, 0, 0, 206, 439, 609, 376, 2133, 12202, 7882, -43, -719, 8, 13676, 1910, 5806, 595, 0, 16, 2, 0, 0
241, 56913732, 5, 3263, 0, 0, 0, 206, 440, 609, 375, 2169, 12276, 7925, -16, -588, 22, 13582, 1850, 5356, 595, 0, 16, 2, 0, 0
242, 56923718, 5, 3263, 0, 0, 0, 206, 441, 608, 374, 2202, 12336, 7962, -12, -456, 20, 13434, 1768, 4982, 595, 0, 16, 2, 0, 0
243, 56933702, 5, 3263, 0, 0, 0, 207, 441, 607, 373, 2224, 12384, 7989, -29, -331, 2, 13422, 1748, 4824, 595, 0, 16, 2, 0, 0
244, 56943694, 5, 3263, 0, 0, 0, 209, 442, 606, 373, 2230, 12423, 8005, -98, -272, -32, 13634, 1774, 5050, 595, 0, 16, 2, 0, 0
245, 56953945, 5, 3263, 0, 0, 0, 209, 440, 606, 374, 2219, 12465, 8012, -178, -314, -74, 13996, 1642, 5604, 595, 0, 16, 2, 0, 0
246, 56963651, 5, 3263, 0, 0, 0, 208, 439, 607, 376, 2198, 12512, 8013, -210, -362, -97, 14334, 1658, 6158, 595, 0, 16, 2, 0, 0
247, 56973636, 5, 3263, 0, 0, 0, 206, 438, 609, 377, 2176, 12560, 8013, -199, -381, -96, 14618, 1792, 6640, 595, 0, 16, 2, 0, 0
248, 56983627, 5, 3263, 0, 0, 0, 205, 438, 610, 377, 2161, 12605, 8017, -146, -370, -79, 14770, 1844, 6898, 595, 0, 16, 2, 0, 0
249, 56993612, 5, 3263, 0, 0, 0, 205, 439, 610, 376, 2161, 12644, 8027, -57, -312, -33, 14812, 1866, 6820, 595, 0, 16, 2, 0, 0
250, 57003864, 5, 3263, 0, 0, 0, 205, 440, 610, 375, 2181, 12673, 8048, 28, -240, 32, 14550, 1842, 6234, 595, 0, 16, 2, 0, 0
251, 57013570, 5, 3263, 0, 0, 0, 206, 442, 609, 373, 2220, 12699, 8083, 69, -210, 97, 14208, 1702, 5334, 595, 0, 16, 2, 0, 0
252, 57023530, 5, 3263, 0, 0, 0, 206, 443, 609, 372, 2269, 12721, 8129, 53, -160, 138, 13914, 1684, 4536, 595, 0, 16, 2, 0, 0
253, 57033532, 5, 3263, 0, 0, 0, 206, 443, 609, 371, 2312, 12738, 8176, -12, -84, 144, 13668, 1674, 4162, 595, 0, 16, 2, 0, 0
254, 57043501, 5, 3263, 0, 0, 0, 207, 443, 608, 372, 2338, 12746, 8213, -99, 0, 121, 13658, 1740, 4402, 595, 0, 16, 2, 0, 0
255, 57053802, 5, 3263, 0, 0, 0, 208, 442, 606, 373, 2342, 12749, 8238, -201, 28, 75, 13976, 1870, 5276, 595, 0, 16, 2, 0, 0
256, 57063471, 5, 3263, 0, 0, 0, 209, 441, 606, 374, 2327, 12757, 8252, -273, -66, 23, 14330, 1714, 6420, 595, 0, 16, 2, 0, 0
257, 57073468, 5, 3263, 0, 0, 0, 207, 439, 608, 376, 2306, 12776, 8261, -242, -197, -8, 14682, 1582, 7144, 595, 0, 16, 2, 0, 0
258, 57083430, 5, 3263, 0, 0, 0, 205, 439, 610, 375, 2298, 12806, 8273, -138, -304, -14, 14824, 1666, 7206, 595, 0, 16, 2, 0, 0
259, 57093422, 5, 3263, 0, 0, 0, 203, 441, 612, 374, 2310, 12846, 8294, -31, -401, -4, 14696, 1704, 6852, 595, 0, 16, 2, 0, 0
260, 57103766, 5, 3263, 0, 0, 0, 200, 443, 614, 372, 2342, 12895, 8326, 51, -464, 13, 14450, 1800, 6212, 595, 0, 16, 2, 0, 0
261, 57113395, 5, 3263, 0, 0, 0, 200, 445, 616, 370, 2389, 12947, 8367, 96, -456, 29, 14124, 1992, 5488, 595, 0, 16, 2, 0, 0
262, 57123529, 5, 3263, 0, 0, 0, 200, 446, 617, 369, 2436, 12990, 8404, 118, -343, 15, 13744, 2044, 4834, 595, 0, 16, 2, 0, 0
263, 57133373, 5, 3263, 0, 0, 0, 200, 447, 616, 368, 2467, 13020, 8421, 120, -178, -37, 13428, 2012, 4256, 595, 0, 16, 2, 0, 0
264, 57143336, 5, 3263, 0, 0, 0, 201, 448, 614, 367, 2471, 13037, 8411, 101, -20, -106, 13320, 1962, 3912, 595, 0, 16, 2, 0, 0
265, 57153709, 5, 3263, 0, 0, 0, 203, 447, 611, 367, 2445, 13042, 8373, 43, 102, -181, 13514, 1948, 4066, 595, 0, 16, 2, 0, 0
266, 57163274, 5, 3263, 0, 0, 0, 205, 446, 610, 369, 2385, 13044, 8309, -53, 116, -270, 13986, 1772, 4836, 595, 0, 16, 2, 0, 0
267, 57173303, 5, 3263, 0, 0, 0, 205, 444, 609, 371, 2293, 13056, 8223, -145, -18, -362, 14688, 1566, 5824, 595, 0, 16, 2, 0, 0
268, 57183265, 5, 3263, 0, 0, 0, 203, 441, 612, 374, 2191, 13087, 8131, -164, -200, -397, 15410, 1406, 6560, 595, 0, 16, 2, 0, 0
269, 57193244, 5, 3263, 0, 0, 0, 200, 439, 615, 376, 2106, 13126, 8051, -77, -270, -343, 15788, 1358, 6686, 595, 0, 16, 2, 0, 0
270, 57203611, 5, 3263, 0, 0, 0, 200, 439, 617, 376, 2058, 13162, 7996, 50, -234, -224, 15686, 1284, 6188, 595, 0, 16, 2, 0, 0
271, 57213231, 5, 3263, 0, 0, 0, 200, 440, 617, 375, 2051, 13188, 7974, 144, -165, -88, 15274, 1376, 5356, 595, 0, 16, 2, 0, 0
272, 57223218, 5, 3263, 0, 0, 0, 200, 442, 616, 373, 2077, 13204, 7981, 177, -51, 24, 14654, 1524, 4582, 595, 0, 16, 2, 0, 0
273, 57233178, 5, 3263, 0, 0, 0, 200, 442, 615, 372, 2114, 13205, 8001, 155, 76, 75, 13980, 1584, 4044, 595, 0, 16, 2, 0, 0
274, 57243172, 5, 3263, 0, 0, 0, 202, 443, 613, 372, 2141, 13195, 8016, 94, 168, 64, 13492, 1572, 3924, 595, 0, 16, 2, 0, 0
275, 57253546, 5, 3263, 0, 0, 0, 204, 442, 611, 373, 2145, 13181, 8014, 18, 200, 3, 13410, 1562, 4176, 595, 0, 16, 2, 0, 0
276, 57263130, 5, 3263, 0, 0, 0, 205, 441, 610, 374, 2121, 13173, 7994, -83, 131, -80, 13910, 1512, 4894, 595, 0, 16, 2, 0, 0
277, 57273100, 5, 3263, 0, 0, 0, 204, 439, 611, 376, 2071, 13180, 7956, -162, -35, -163, 14562, 1190, 5764, 595, 0, 16, 2, 0, 0
278, 57283100, 5, 3263, 0, 0, 0, 201, 437, 614, 378, 2014, 13205, 7916, -161, -212, -182, 15152, 1222, 6296, 595, 0, 16, 2, 0, 0
279, 57293087, 5, 3263, 0, 0, 0, 200, 436, 617, 379, 1980, 13239, 7892, -92, -280, -125, 15436, 1390, 6408, 595, 0, 16, 2, 0, 0
280, 57303524, 5, 3263, 0, 0, 0, 200, 437, 619, 378, 1976, 13267, 7890, 13, -213, -39, 15286, 1386, 6206, 595, 0, 16, 2, 0, 0
281, 57313033, 5, 3263, 0, 0, 0, 200, 438, 618, 377, 2001, 13284, 7907, 92, -129, 51, 14938, 1516, 5804, 595, 0, 16, 2, 0, 0
282, 57323052, 5, 3263, 0, 0, 0, 200, 440, 617, 375, 2044, 13291, 7939, 128, -35, 105, 14678, 1532, 5356, 595, 0, 16, 2, 0, 0
283, 57333020, 5, 3263, 0, 0, 0, 200, 441, 616, 374, 2084, 13286, 7966, 138, 85, 94, 14444, 1504, 5060, 595, 0, 16, 2, 0, 0
284, 57342994, 5, 3263, 0, 0, 0, 201, 442, 614, 373, 2107, 13273, 7976, 112, 166, 50, 14606, 1532, 5084, 595, 0, 16, 2, 0, 0
285, 57353485, 5, 3263, 0, 0, 0, 203, 442, 612, 373, 2108, 13254, 7966, 89, 243, -4, 15146, 1418, 5442, 595, 0, 16, 2, 0, 0
286, 57362967, 5, 3263, 0, 0, 0, 204, 441, 611, 373, 2094, 13226, 7939, 101, 326, -26, 15672, 1330, 5916, 595, 0, 16, 2, 0, 0
287, 57372957, 5, 3263, 0, 0, 0, 206, 441, 609, 373, 2084, 13191, 7912, 153, 366, 6, 15994, 1086, 6162, 595, 0, 16, 2, 0, 0
288, 57382940, 5, 3263, 0, 0, 0, 207, 442, 608, 373, 2095, 13151, 7898, 243, 400, 82, 15950, 960, 5926, 595, 0, 16, 2, 0, 0
289, 57392901, 5, 3263, 0, 0, 0, 208, 444, 606, 371, 2136, 13105, 7906, 341, 460, 185, 15414, 972, 5292, 595, 0, 16, 2, 0, 0
290, 57403500, 5, 3263, 0, 0, 0, 210, 446, 605, 369, 2204, 13048, 7932, 421, 578, 268, 14414, 1118, 4422, 595, 0, 16, 2, 0, 0
291, 57412863, 5, 3263, 0, 0, 0, 213, 448, 602, 367, 2281, 12971, 7960, 467, 782, 300, 13296, 1428, 3556, 595, 0, 16, 2, 0, 0
292, 57422843, 5, 3263, 0, 0, 0, 217, 450, 598, 365, 2343, 12871, 7970, 459, 1013, 263, 12390, 1552, 2906, 595, 0, 16, 2, 0, 0
293, 57432831, 5, 3263, 0, 0, 0, 222, 451, 593, 364, 2369, 12754, 7948, 379, 1196, 165, 11916, 1590, 2722, 595, 0, 16, 2, 0, 0
294, 57442835, 5, 3263, 0, 0, 0, 227, 450, 588, 365, 2348, 12628, 7887, 245, 1295, 32, 12094, 1534, 3076, 595, 0, 16, 2, 0, 0
295, 57453479, 5, 3263, 0, 0, 0, 230, 448, 585, 367, 2281, 12500, 7794, 86, 1321, -100, 12720, 1692, 4000, 595, 0, 16, 2, 0, 0
296, 57462785, 5, 3263, 0, 0, 0, 233, 444, 582, 371, 2183, 12375, 7684, -42, 1291, -176, 13474, 1612, 5268, 595, 0, 16, 2, 0, 0
297, 57472758, 5, 3263, 0, 0, 0, 234, 441, 581, 374, 2079, 12249, 7574, -69, 1268, -171, 13968, 1416, 6342, 595, 0, 16, 2, 0, 0
298, 57482728, 5, 3263, 0, 0, 0, 236, 438, 579, 376, 1996, 12123, 7484, -5, 1234, -75, 13916, 1446, 6804, 595, 0, 16, 2, 0, 0
299, 57492717, 5, 3263, 0, 0, 0, 237, 438, 577, 377, 1957, 11997, 7430, 87, 1179, 79, 13372, 1554, 6672, 595, 0, 16, 2, 0, 0
300, 57502709, 5, 3263, 0, 0, 0, 238, 439, 576, 376, 1958, 11871, 7411, 174, 1166, 209, 12450, 1560, 6148, 595, 0, 16, 2, 0, 0
301, 57512697, 5, 3263, 0, 0, 0, 240, 440, 575, 374, 1976, 11740, 7405, 215, 1216, 247, 11466, 1768, 5406, 595, 0, 16, 2, 0, 0
302, 57522666, 5, 3263, 0, 0, 0, 243, 441, 572, 373, 1986, 11605, 7391, 166, 1275, 182, 10836, 2062, 5058, 595, 0, 16, 2, 0, 0
303, 57532660, 5, 3263, 0, 0, 0, 246, 441, 569, 374, 1964, 11468, 7352, 34, 1317, 37, 10708, 2162, 5378, 595, 0, 16, 2, 0, 0
304, 57542646, 5, 3263, 0, 0, 0, 249, 438, 566, 376, 1896, 11336, 7281, -139, 1267, -140, 11148, 2016, 6358, 595, 0, 16, 2, 0, 0
305, 57552623, 5, 3263, 0, 0, 0, 250, 435, 565, 380, 1792, 11217, 7187, -276, 1146, -272, 11988, 1818, 7634, 595, 0, 16, 2, 0, 0
306, 57562600, 5, 3263, 0, 0, 0, 250, 431, 565, 384, 1676, 11112, 7089, -334, 1012, -304, 12674, 1764, 8756, 595, 0, 16, 2, 0, 0
307, 57572602, 5, 3263, 0, 0, 0, 250, 428, 565, 387, 1574, 11015, 7007, -304, 919, -219, 12928, 1986, 9578, 595, 0, 16, 2, 0, 0
308, 57582549, 5, 3263, 0, 0, 0, 250, 427, 565, 388, 1508, 10914, 6956, -190, 944, -65, 12622, 2234, 9862, 595, 0, 16, 2, 0, 0
309, 57592549, 5, 3263, 0, 0, 0, 252, 428, 563, 387, 1479, 10797, 6928, -24, 1083, 53, 11916, 2302, 9574, 595, 0, 16, 2, 0, 0
310, 57602527, 5, 3263, 0, 0, 0, 256, 430, 559, 385, 1473, 10659, 6907, 112, 1264, 88, 11268, 2320, 8912, 595, 0, 16, 2, 0, 0
311, 57612519, 5, 3263, 0, 0, 0, 261, 432, 554, 383, 1466, 10512, 6876, 129, 1338, 28, 10868, 2212, 8416, 595, 0, 16, 2, 0, 0
312, 57622499, 5, 3263, 0, 0, 0, 264, 432, 551, 383, 1439, 10371, 6829, 44, 1280, -84, 10908, 2054, 8398, 595, 0, 16, 2, 0, 0
313, 57632490, 5, 3263, 0, 0, 0, 265, 430, 549, 385, 1388, 10242, 6767, -62, 1204, -179, 11200, 1898, 8802, 595, 0, 16, 2, 0, 0
314, 57642474, 5, 3263, 0, 0, 0, 266, 428, 549, 387, 1323, 10121, 6698, -142, 1144, -225, 11486, 1780, 9424, 595, 0, 16, 2, 0, 0
315, 57652436, 5, 3263, 0, 0, 0, 267, 426, 548, 389, 1254, 10005, 6630, -161, 1103, -225, 11706, 1554, 10032, 595, 0, 16, 2, 0, 0
316, 57662420, 5, 3263, 0, 0, 0, 268, 424, 547, 391, 1192, 9888, 6567, -114, 1104, -194, 11728, 1310, 10330, 595, 0, 16, 2, 0, 0
317, 57672426, 5, 3263, 0, 0, 0, 270, 424, 545, 391, 1143, 9768, 6511, -33, 1132, -144, 11584, 1252, 10150, 595, 0, 16, 2, 0, 0
318, 57682412, 5, 3263, 0, 0, 0, 272, 424, 542, 390, 1112, 9640, 6465, 54, 1247, -82, 11442, 1172, 9706, 595, 0, 16, 2, 0, 0
319, 57692395, 5, 3263, 0, 0, 0, 276, 425, 539, 389, 1093, 9489, 6425, 109, 1469, -19, 10992, 1226, 9282, 595, 0, 16, 2, 0, 0
320, 57702365, 5, 3263, 0, 0, 0, 282, 426, 533, 389, 1076, 9320, 6388, 70, 1605, 1, 10502, 1348, 9338, 595, 0, 16, 2, 0, 0
321, 57712338, 5, 3263, 0, 0, 0, 287, 425, 528, 390, 1048, 9146, 6350, -37, 1620, -21, 10292, 1432, 9946, 595, 0, 16, 2, 0, 0
322, 57722344, 5, 3263, 0, 0, 0, 290, 423, 525, 392, 1005, 8972, 6308, -154, 1595, -62, 10400, 1506, 11050, 595, 0, 16, 2, 0, 0
323, 57732488, 5, 3263, 0, 0, 0, 292, 420, 523, 394, 953, 8797, 6262, -200, 1603, -87, 10754, 1390, 12214, 595, 0, 16, 2, 0, 0
324, 57742311, 5, 3263, 0, 0, 0, 295, 419, 520, 396, 908, 8611, 6222, -117, 1718, -21, 10962, 1238, 12890, 595, 0, 16, 2, 0, 0
325, 57752284, 5, 3263, 0, 0, 0, 300, 419, 515, 395, 893, 8405, 6199, 60, 1904, 126, 10836, 1426, 12904, 595, 0, 16, 2, 0, 0
326, 57762252, 5, 3263, 0, 0, 0, 306, 422, 509, 393, 914, 8170, 6196, 265, 2183, 301, 10360, 1480, 12458, 595, 0, 16, 2, 0, 0
