index_log, time_stamp, mode, thrust, roll, pitch, yaw, ae[0], ae[1], ae[2], ae[3], phi, theta, psi, sp, sq, sr, sax, say, saz, bat_volt, P, P1, P2, temperature, pressure,,,,
2019,473535412,5,3263,0,0,0,423,394,392,421,-658,114,4588,-224,-1087,310,280,-268,18540,595,0,16,2,0,0,,,,
2020,473539280,5,3263,0,0,0,423,393,392,421,-668,81,4588,-227,-1048,340,124,-324,19640,595,0,16,2,0,0,,,,
2021,473543146,5,3263,0,0,0,423,393,392,422,-677,50,4588,-231,-990,377,-40,-120,20748,595,0,16,2,0,0,,,,
2022,473547040,5,3263,0,0,0,422,393,393,422,-682,19,4588,-228,-908,424,-520,300,21648,595,0,16,2,0,0,,,,
2023,473550934,5,3263,0,0,0,421,393,393,422,-686,-9,4588,-240,-819,466,-680,632,22584,595,0,16,2,0,0,,,,
2024,473554759,5,3263,0,0,0,421,393,394,422,-685,-38,4588,-271,-732,501,-1300,1296,23492,595,0,16,2,0,0,,,,
2025,473558654,5,3263,0,0,0,420,392,395,422,-683,-66,4588,-288,-671,514,-1548,1548,24496,595,0,16,2,0,0,,,,
2026,473562488,5,3263,0,0,0,419,392,396,423,-680,-97,4588,-281,-647,514,-2200,1764,25888,595,0,16,2,0,0,,,,
2027,473566357,5,3263,0,0,0,419,392,395,423,-674,-133,4588,-250,-623,499,-2964,1876,27184,595,0,16,2,0,0,,,,
2028,473570220,5,3263,0,0,0,419,393,395,422,-664,-170,4588,-191,-575,474,-3336,2088,28192,595,0,16,2,0,0,,,,
2029,473574086,5,3263,0,0,0,419,394,396,421,-649,-209,4588,-108,-500,439,-4072,2276,29012,595,0,16,2,0,0,,,,
2030,473577959,5,3263,0,0,0,419,395,396,419,-628,-247,4588,-16,-434,392,-4356,2584,29448,595,0,16,2,0,0,,,,
2031,473581875,5,3263,0,0,0,418,397,396,418,-601,-286,4588,78,-378,338,-4680,2804,29780,595,0,16,2,0,0,,,,
2032,473585692,5,3263,0,0,0,418,399,397,416,-571,-324,4588,168,-337,268,-4944,2748,29904,595,0,16,2,0,0,,,,
2033,473589558,5,3263,0,0,0,418,401,397,414,-539,-362,4588,251,-304,181,-5040,2648,29724,595,0,16,2,0,0,,,,
2034,473593732,5,3263,0,0,0,418,403,397,412,-505,-398,4588,328,-265,96,-5056,2456,29508,595,0,16,2,0,0,,,,
2035,473597319,5,3263,0,0,0,418,404,397,410,-472,-428,4588,380,-202,26,-4768,2108,28764,595,0,16,2,0,0,,,,
2036,473601163,5,3263,0,0,0,417,406,397,409,-439,-451,4588,408,-141,-28,-4204,1916,28244,595,0,16,2,0,0,,,,
2037,473605030,5,3263,0,0,0,417,407,398,408,-408,-467,4588,403,-85,-66,-3592,1716,27844,595,0,16,2,0,0,,,,
2038,473608900,5,3263,0,0,0,416,407,398,408,-379,-478,4588,378,-49,-89,-3168,1692,27688,595,0,16,2,0,0,,,,
2039,473612823,5,3263,0,0,0,416,407,399,408,-355,-484,4588,335,-25,-111,-2668,1312,27560,595,0,16,2,0,0,,,,
2040,473616631,5,3263,0,0,0,416,407,399,408,-334,-486,4588,292,26,-121,-2472,1156,27740,595,0,16,2,0,0,,,,
2041,473620524,5,3263,0,0,0,415,407,400,408,-316,-483,4588,257,102,-132,-2272,972,27984,595,0,16,2,0,0,,,,
2042,473624377,5,3263,0,0,0,414,406,401,408,-302,-475,4588,234,197,-138,-2100,612,27976,595,0,16,2,0,0,,,,
2043,473628245,5,3263,0,0,0,412,406,403,409,-292,-461,4588,230,299,-133,-1836,168,27804,595,0,16,2,0,0,,,,
2044,473632105,5,3263,0,0,0,410,406,405,409,-282,-442,4588,239,378,-117,-1676,48,27472,595,0,16,2,0,0,,,,
2045,473635973,5,3263,0,0,0,409,406,406,408,-273,-418,4588,247,439,-86,-1360,-32,27120,595,0,16,2,0,0,,,,
2046,473639841,5,3263,0,0,0,407,407,407,408,-265,-390,4588,245,486,-53,-1216,-156,26504,595,0,16,2,0,0,,,,
2047,473643767,5,3263,0,0,0,406,407,409,408,-259,-363,4588,250,520,-17,-1376,-320,25884,595,0,16,2,0,0,,,,
2048,473647573,5,3263,0,0,0,405,407,410,408,-253,-338,4588,251,568,9,-1848,-420,25564,595,0,16,2,0,0,,,,
2049,473651441,5,3263,0,0,0,404,407,411,408,-245,-312,4588,255,630,30,-2128,-300,24956,595,0,16,2,0,0,,,,
2050,473655317,5,3263,0,0,0,403,407,412,408,-239,-286,4588,250,684,28,-2308,-360,24244,595,0,16,2,0,0,,,,
2051,473659177,5,3263,0,0,0,401,407,413,407,-233,-260,4588,244,722,7,-2496,-380,23652,595,0,16,2,0,0,,,,
2052,473663078,5,3263,0,0,0,400,407,414,407,-228,-233,4588,248,749,-2,-2492,-512,23180,595,0,16,2,0,0,,,,
2053,473666925,5,3263,0,0,0,400,407,415,407,-223,-205,4588,255,785,-7,-2552,-616,22272,595,0,16,2,0,0,,,,
2054,473670779,5,3263,0,0,0,398,408,416,407,-217,-176,4588,265,827,-7,-2596,-464,21480,595,0,16,2,0,0,,,,
2055,473674696,5,3263,0,0,0,397,408,417,407,-212,-144,4588,273,865,-14,-2468,-552,20452,595,0,16,2,0,0,,,,
2056,473678513,5,3263,0,0,0,396,408,419,407,-208,-113,4588,273,875,-22,-2488,-672,19652,595,0,16,2,0,0,,,,
2057,473682384,5,3263,0,0,0,396,408,419,406,-204,-82,4588,258,875,-33,-2480,-740,18792,595,0,16,2,0,0,,,,
2058,473686249,5,3263,0,0,0,395,408,419,407,-202,-49,4588,229,884,-44,-2332,-692,18048,595,0,16,2,0,0,,,,
2059,473690120,5,3263,0,0,0,395,408,420,407,-200,-15,4588,193,890,-53,-2220,-528,17244,595,0,16,2,0,0,,,,
2060,473694015,5,3263,0,0,0,394,407,421,408,-199,19,4588,161,885,-58,-2120,-464,16924,595,0,16,2,0,0,,,,
2061,473697854,5,3263,0,0,0,393,407,421,408,-199,53,4588,148,880,-66,-2076,-584,16548,595,0,16,2,0,0,,,,
2062,473701735,5,3263,0,0,0,393,406,422,408,-198,89,4588,139,893,-72,-1824,-416,15864,595,0,16,2,0,0,,,,
2063,473705652,5,3263,0,0,0,392,406,422,409,-196,127,4588,139,928,-76,-1840,-296,15388,595,0,16,2,0,0,,,,
2064,473709467,5,3263,0,0,0,391,406,424,409,-193,166,4588,135,978,-75,-1836,-32,14640,595,0,16,2,0,0,,,,
2065,473713327,5,3263,0,0,0,390,406,425,409,-188,207,4588,128,1020,-75,-1808,144,14068,595,0,16,2,0,0,,,,
2066,473717200,5,3263,0,0,0,389,406,426,408,-182,248,4588,124,1029,-81,-1764,288,13180,595,0,16,2,0,0,,,,
2067,473721056,5,3263,0,0,0,388,406,427,409,-175,287,4588,130,1017,-89,-1936,400,12516,595,0,16,2,0,0,,,,
2068,473724923,5,3263,0,0,0,387,407,427,408,-167,324,4588,140,1004,-101,-2040,528,11692,595,0,16,2,0,0,,,,
2069,473728795,5,3263,0,0,0,387,407,428,408,-158,361,4588,151,1008,-104,-2040,660,10596,595,0,16,2,0,0,,,,
2070,473732659,5,3263,0,0,0,386,407,429,408,-145,397,4588,148,1020,-105,-2248,1132,9596,595,0,16,2,0,0,,,,
2071,473736574,5,3263,0,0,0,386,407,429,408,-129,433,4588,143,1002,-118,-2156,1496,8404,595,0,16,2,0,0,,,,
2072,473740403,5,3263,0,0,0,385,407,430,408,-116,465,4588,138,985,-135,-2500,1308,7704,595,0,16,2,0,0,,,,
2073,473744309,5,3263,0,0,0,385,407,430,407,-103,494,4588,148,934,-154,-2608,1180,6936,595,0,16,2,0,0,,,,
2074,473748155,5,3263,0,0,0,385,408,429,407,-90,520,4588,153,906,-181,-2736,1152,5564,595,0,16,2,0,0,,,,
2075,473752005,5,3263,0,0,0,385,408,429,407,-80,547,4588,134,900,-215,-2544,952,4412,595,0,16,2,0,0,,,,
2076,473755862,5,3263,0,0,0,385,408,430,407,-73,577,4588,115,874,-233,-1992,704,2940,595,0,16,2,0,0,,,,
2077,473759742,5,3263,0,0,0,385,408,430,407,-67,608,4588,78,847,-243,-1732,684,1936,595,0,16,2,0,0,,,,
2078,473763598,5,3263,0,0,0,385,407,430,408,-64,642,4588,37,797,-238,-1040,560,536,595,0,16,2,0,0,,,,
2079,473767525,5,3263,0,0,0,385,407,430,408,-63,675,4588,-29,743,-213,-840,736,-624,595,0,16,2,0,0,,,,
2080,473771334,5,3263,0,0,0,385,406,429,409,-63,707,4588,-89,667,-187,-468,772,-1428,595,0,16,2,0,0,,,,
2081,473775204,5,3263,0,0,0,386,405,429,410,-65,736,4588,-150,580,-144,-436,900,-1984,595,0,16,2,0,0,,,,
2082,473779073,5,3263,0,0,0,387,404,428,411,-67,760,4588,-198,481,-109,-348,1188,-2012,595,0,16,2,0,0,,,,
2083,473782936,5,3263,0,0,0,388,403,427,412,-70,778,4588,-236,383,-72,-600,1320,-2116,595,0,16,2,0,0,,,,
2084,473786824,5,3263,0,0,0,390,402,425,412,-72,791,4588,-254,296,-49,-720,1492,-1912,595,0,16,2,0,0,,,,
2085,473790678,5,3263,0,0,0,391,402,424,413,-72,799,4588,-245,215,-32,-1040,1740,-2120,595,0,16,2,0,0,,,,
2086,473794552,5,3263,0,0,0,392,402,423,413,-72,800,4588,-217,137,-27,-1396,1644,-1768,595,0,16,2,0,0,,,,
2087,473798459,5,3263,0,0,0,393,403,422,412,-69,796,4588,-168,54,-23,-1664,1764,-1908,595,0,16,2,0,0,,,,
2088,473802282,5,3263,0,0,0,394,403,420,411,-64,787,4588,-130,-23,-32,-1848,1716,-2232,595,0,16,2,0,0,,,,
2089,473806144,5,3263,0,0,0,396,404,419,411,-59,774,4588,-106,-108,-47,-1888,1600,-2132,595,0,16,2,0,0,,,,
2090,473810024,5,3263,0,0,0,397,405,418,410,-55,756,4588,-90,-211,-59,-1880,1320,-2036,595,0,16,2,0,0,,,,
2091,473813883,5,3263,0,0,0,399,405,416,410,-52,734,4588,-77,-322,-67,-1884,1228,-1872,595,0,16,2,0,0,,,,
2092,473817746,5,3263,0,0,0,401,405,413,410,-51,709,4588,-67,-451,-69,-1640,884,-1600,595,0,16,2,0,0,,,,
2093,473821618,5,3263,0,0,0,404,405,411,410,-51,678,4588,-65,-563,-74,-1700,748,-1252,595,0,16,2,0,0,,,,
2094,473825482,5,3263,0,0,0,406,405,409,410,-53,643,4588,-80,-665,-80,-1756,536,-476,595,0,16,2,0,0,,,,
2095,473829393,5,3263,0,0,0,408,405,407,410,-59,604,4588,-104,-764,-104,-1652,164,516,595,0,16,2,0,0,,,,
2096,473833213,5,3263,0,0,0,410,405,405,410,-71,564,4588,-117,-873,-133,-1296,-412,2268,595,0,16,2,0,0,,,,
2097,473837090,5,3263,0,0,0,412,404,402,411,-85,520,4588,-118,-983,-148,-1248,-780,3016,595,0,16,2,0,0,,,,
2098,473840951,5,3263,0,0,0,415,404,400,411,-102,478,4588,-108,-1055,-149,-716,-1208,4608,595,0,16,2,0,0,,,,
2099,473844842,5,3263,0,0,0,417,404,398,411,-120,436,4588,-98,-1111,-121,-320,-1436,5848,595,0,16,2,0,0,,,,
2100,473848689,5,3263,0,0,0,418,404,397,411,-137,396,4588,-82,-1155,-64,64,-1424,7164,595,0,16,2,0,0,,,,
2101,473852602,5,3263,0,0,0,420,404,395,411,-154,355,4588,-52,-1188,-10,140,-1608,8376,595,0,16,2,0,0,,,,
2102,473856422,5,3263,0,0,0,421,404,394,411,-170,312,4588,-23,-1236,42,-4,-1716,9624,595,0,16,2,0,0,,,,
2103,473860345,5,3263,0,0,0,422,404,393,411,-186,267,4588,-10,-1257,84,-180,-1712,10356,595,0,16,2,0,0,,,,
2104,473864159,5,3263,0,0,0,423,404,392,411,-204,222,4588,-15,-1246,115,-268,-1976,11664,595,0,16,2,0,0,,,,
2105,473868036,5,3263,0,0,0,424,404,391,411,-224,178,4588,-34,-1230,145,-240,-2100,12192,595,0,16,2,0,0,,,,
2106,473871910,5,3263,0,0,0,424,403,391,412,-243,137,4588,-52,-1198,190,-108,-1872,13504,595,0,16,2,0,0,,,,
2107,473875772,5,3263,0,0,0,424,402,391,412,-258,97,4588,-60,-1199,250,-36,-1392,14520,595,0,16,2,0,0,,,,
2108,473879650,5,3263,0,0,0,425,402,390,413,-269,55,4588,-60,-1198,309,-332,-844,15540,595,0,16,2,0,0,,,,
2109,473883497,5,3263,0,0,0,425,402,389,413,-276,9,4588,-66,-1183,365,-888,-452,16632,595,0,16,2,0,0,,,,
2110,473887365,5,3263,0,0,0,426,402,389,413,-281,-42,4588,-67,-1183,392,-1604,-104,17756,595,0,16,2,0,0,,,,
2111,473891280,5,3263,0,0,0,427,402,388,413,-284,-98,4588,-59,-1179,392,-2332,112,18796,595,0,16,2,0,0,,,,
2112,473895109,5,3263,0,0,0,428,402,387,413,-284,-157,4588,-41,-1166,369,-2816,348,19452,595,0,16,2,0,0,,,,
2113,473898970,5,3263,0,0,0,428,402,387,413,-282,-216,4588,-10,-1139,337,-3032,432,20332,595,0,16,2,0,0,,,,
2114,473902846,5,3263,0,0,0,429,403,386,412,-276,-274,4588,34,-1098,302,-3260,688,21092,595,0,16,2,0,0,,,,
2115,473906731,5,3263,0,0,0,429,403,386,411,-268,-329,4588,91,-1062,261,-3196,700,21656,595,0,16,2,0,0,,,,
2116,473910570,5,3263,0,0,0,429,404,385,410,-257,-383,4588,138,-1024,232,-3148,900,22032,595,0,16,2,0,0,,,,
2117,473914480,5,3263,0,0,0,429,405,385,410,-241,-434,4588,177,-978,214,-3172,1248,22460,595,0,16,2,0,0,,,,
2118,473918308,5,3263,0,0,0,430,406,385,409,-222,-482,4588,209,-916,191,-3156,1392,22840,595,0,16,2,0,0,,,,
2119,473922220,5,3263,0,0,0,430,407,385,408,-203,-527,4588,245,-873,161,-3060,1344,23116,595,0,16,2,0,0,,,,
2120,473926044,5,3263,0,0,0,429,408,385,407,-185,-570,4588,283,-836,117,-2944,972,23688,595,0,16,2,0,0,,,,
2121,473929912,5,3263,0,0,0,430,409,385,406,-166,-608,4588,325,-766,72,-2740,796,23880,595,0,16,2,0,0,,,,
2122,473933781,5,3263,0,0,0,429,410,386,405,-148,-638,4588,360,-688,44,-2356,668,23992,595,0,16,2,0,0,,,,
2123,473937646,5,3263,0,0,0,428,410,387,404,-130,-660,4588,399,-596,34,-1872,440,24192,595,0,16,2,0,0,,,,
2124,473941514,5,3263,0,0,0,427,411,387,404,-112,-675,4588,441,-511,47,-1284,132,24200,595,0,16,2,0,0,,,,
2125,473945386,5,3263,0,0,0,426,412,389,402,-94,-681,4588,482,-442,76,-604,-16,23988,595,0,16,2,0,0,,,,
2126,473949256,5,3263,0,0,0,425,413,390,401,-76,-680,4588,517,-392,116,-72,-252,23604,595,0,16,2,0,0,,,,
2127,473953169,5,3263,0,0,0,424,414,390,401,-60,-675,4588,544,-328,172,256,-508,22820,595,0,16,2,0,0,,,,
2128,473957033,5,3263,0,0,0,423,415,391,400,-44,-664,4588,548,-251,236,500,-612,21900,595,0,16,2,0,0,,,,
2129,473960849,5,3263,0,0,0,422,415,393,400,-27,-651,4588,533,-182,300,364,-460,21200,595,0,16,2,0,0,,,,
2130,473964725,5,3263,0,0,0,421,415,394,400,-12,-639,4588,504,-139,367,92,-412,20040,595,0,16,2,0,0,,,,
2131,473968587,5,3263,0,0,0,420,415,395,400,4,-630,4588,460,-118,424,-376,-40,18796,595,0,16,2,0,0,,,,
2132,473972455,5,3263,0,0,0,419,414,395,400,21,-626,4588,400,-123,464,-1048,452,17584,595,0,16,2,0,0,,,,
2133,473976324,5,3263,0,0,0,419,414,395,401,41,-630,4588,324,-140,487,-1876,1124,16864,595,0,16,2,0,0,,,,
2134,473980194,5,3263,0,0,0,420,413,395,402,62,-642,4588,237,-178,478,-2800,1856,16104,595,0,16,2,0,0,,,,
2135,473984104,5,3263,0,0,0,421,412,394,403,84,-663,4588,150,-231,432,-3700,2444,15664,595,0,16,2,0,0,,,,
2136,473987929,5,3263,0,0,0,422,411,393,404,105,-692,4588,76,-287,359,-4368,2800,15328,595,0,16,2,0,0,,,,
2137,473991808,5,3263,0,0,0,423,410,392,405,124,-725,4588,9,-333,261,-4684,2976,15260,595,0,16,2,0,0,,,,
2138,473995688,5,3263,0,0,0,424,409,391,406,139,-759,4588,-56,-360,151,-4732,2840,15312,595,0,16,2,0,0,,,,
2139,473999552,5,3263,0,0,0,425,408,390,406,150,-792,4588,-118,-366,49,-4572,2696,15516,595,0,16,2,0,0,,,,
2140,474003406,5,3263,0,0,0,426,408,389,407,157,-819,4588,-188,-343,-32,-4060,2548,15720,595,0,16,2,0,0,,,,
2141,474007276,5,3263,0,0,0,426,407,389,408,160,-840,4588,-263,-305,-82,-3400,2504,16368,595,0,16,2,0,0,,,,
2142,474011138,5,3263,0,0,0,426,406,389,409,160,-855,4588,-319,-273,-112,-2908,2344,17292,595,0,16,2,0,0,,,,
2143,474015051,5,3263,0,0,0,425,405,389,410,156,-865,4588,-353,-253,-135,-2388,2104,18332,595,0,16,2,0,0,,,,
2144,474018868,5,3263,0,0,0,425,404,390,411,150,-872,4588,-354,-221,-148,-2212,1844,19476,595,0,16,2,0,0,,,,
2145,474022735,5,3263,0,0,0,425,404,390,411,144,-876,4588,-327,-170,-157,-2056,1612,20148,595,0,16,2,0,0,,,,
2146,474026603,5,3263,0,0,0,424,404,391,410,137,-878,4588,-278,-100,-154,-2136,1260,20644,595,0,16,2,0,0,,,,
2147,474030479,5,3263,0,0,0,423,405,392,410,135,-875,4588,-203,-29,-142,-1948,1404,20900,595,0,16,2,0,0,,,,
2148,474034351,5,3263,0,0,0,422,406,393,409,137,-870,4588,-135,37,-130,-2076,1496,20504,595,0,16,2,0,0,,,,
2149,474038208,5,3263,0,0,0,421,407,394,408,140,-864,4588,-71,68,-118,-2044,1412,19940,595,0,16,2,0,0,,,,
2150,474042091,5,3263,0,0,0,420,408,395,407,146,-860,4588,-17,78,-116,-2372,1472,19372,595,0,16,2,0,0,,,,
2151,474046026,5,3263,0,0,0,420,409,395,406,152,-858,4588,13,80,-132,-2636,1336,18760,595,0,16,2,0,0,,,,
2152,474049825,5,3263,0,0,0,420,410,395,405,158,-857,4588,30,88,-160,-2760,1144,18024,595,0,16,2,0,0,,,,
2153,474053680,5,3263,0,0,0,420,410,395,405,162,-857,4588,25,95,-197,-3064,904,17404,595,0,16,2,0,0,,,,
2154,474057545,5,3263,0,0,0,420,410,395,405,165,-856,4588,10,110,-220,-2844,936,16744,595,0,16,2,0,0,,,,
2155,474061427,5,3263,0,0,0,419,410,395,405,167,-854,4588,-12,111,-234,-2716,960,16132,595,0,16,2,0,0,,,,
2156,474065293,5,3263,0,0,0,419,410,395,405,168,-851,4588,-35,92,-234,-2572,888,15616,595,0,16,2,0,0,,,,
2157,474069152,5,3263,0,0,0,420,409,395,406,168,-848,4588,-54,40,-229,-2244,916,15328,595,0,16,2,0,0,,,,
2158,474073015,5,3263,0,0,0,420,409,395,406,167,-845,4588,-70,-17,-219,-2028,876,15192,595,0,16,2,0,0,,,,
2159,474076939,5,3263,0,0,0,421,409,394,406,164,-842,4588,-94,-59,-210,-1792,764,14876,595,0,16,2,0,0,,,,
2160,474080750,5,3263,0,0,0,422,408,393,406,159,-840,4588,-121,-69,-196,-1844,636,14540,595,0,16,2,0,0,,,,
2161,474084626,5,3263,0,0,0,422,408,393,407,154,-837,4588,-162,-59,-178,-1768,864,14200,595,0,16,2,0,0,,,,
2162,474088488,5,3263,0,0,0,422,407,393,408,148,-835,4588,-219,-47,-158,-1924,1100,14124,595,0,16,2,0,0,,,,
2163,474092359,5,3263,0,0,0,421,406,393,409,141,-831,4588,-279,-41,-139,-1776,1324,14088,595,0,16,2,0,0,,,,
2164,474096253,5,3263,0,0,0,421,405,394,410,133,-829,4588,-330,-74,-125,-1740,1372,14632,595,0,16,2,0,0,,,,
2165,474100091,5,3263,0,0,0,422,404,393,411,123,-830,4588,-363,-131,-122,-1876,1292,14988,595,0,16,2,0,0,,,,
2166,474103990,5,3263,0,0,0,423,403,392,411,111,-835,4588,-376,-179,-126,-2124,1144,15484,595,0,16,2,0,0,,,,
2167,474107876,5,3263,0,0,0,424,403,391,412,99,-842,4588,-377,-204,-133,-2252,1172,15900,595,0,16,2,0,0,,,,
2168,474111727,5,3263,0,0,0,424,403,391,412,88,-850,4588,-379,-207,-141,-2320,1280,16316,595,0,16,2,0,0,,,,
2169,474115561,5,3263,0,0,0,424,403,391,412,78,-858,4588,-364,-194,-153,-2372,1252,16528,595,0,16,2,0,0,,,,
2170,474119454,5,3263,0,0,0,424,403,391,412,68,-864,4588,-342,-183,-163,-2308,1072,17012,595,0,16,2,0,0,,,,
2171,474123301,5,3263,0,0,0,424,403,391,412,58,-870,4588,-315,-175,-172,-2248,968,17404,595,0,16,2,0,0,,,,
2172,474127180,5,3263,0,0,0,424,403,391,412,50,-874,4588,-277,-180,-179,-1988,920,17888,595,0,16,2,0,0,,,,
2173,474131035,5,3263,0,0,0,424,404,391,411,41,-878,4588,-220,-191,-184,-1960,592,18524,595,0,16,2,0,0,,,,
2174,474134905,5,3263,0,0,0,424,404,391,410,34,-883,4588,-154,-197,-184,-2032,380,18632,595,0,16,2,0,0,,,,
2175,474138819,5,3263,0,0,0,425,405,390,409,29,-887,4588,-89,-184,-179,-1980,260,18672,595,0,16,2,0,0,,,,
2176,474142637,5,3263,0,0,0,424,406,390,409,25,-889,4588,-44,-142,-176,-1880,112,18672,595,0,16,2,0,0,,,,
2177,474146558,5,3263,0,0,0,424,407,391,408,21,-889,4588,-1,-97,-164,-1872,-20,18496,595,0,16,2,0,0,,,,
2178,474150371,5,3263,0,0,0,423,407,392,407,16,-888,4588,58,-81,-159,-1868,-448,18444,595,0,16,2,0,0,,,,
2179,474154251,5,3263,0,0,0,423,408,392,406,11,-885,4588,108,-75,-148,-1656,-700,17980,595,0,16,2,0,0,,,,
2180,474158113,5,3263,0,0,0,423,409,392,406,7,-881,4588,149,-66,-138,-1644,-840,17276,595,0,16,2,0,0,,,,
2181,474161995,5,3263,0,0,0,423,410,392,405,3,-877,4588,166,-32,-130,-1768,-1032,16536,595,0,16,2,0,0,,,,
2182,474165854,5,3263,0,0,0,422,410,393,405,0,-869,4588,152,1,-130,-1516,-764,16012,595,0,16,2,0,0,,,,
2183,474169759,5,3263,0,0,0,421,410,394,405,-10,-863,4588,50,42,-108,-1848,-1140,14036,595,0,16,2,0,0,,,,
2184,474173583,5,3263,0,0,0,420,408,394,407,-20,-860,4588,-49,28,-89,-2228,-496,14500,595,0,16,2,0,0,,,,
2185,474177447,5,3263,0,0,0,421,406,394,409,-32,-863,4588,-110,-56,-87,-2496,-504,14960,595,0,16,2,0,0,,,,
2186,474181315,5,3263,0,0,0,422,405,393,410,-45,-868,4588,-136,-134,-88,-2452,-528,14548,595,0,16,2,0,0,,,,
2187,474185185,5,3263,0,0,0,423,404,391,410,-58,-874,4588,-153,-152,-110,-2376,-480,14512,595,0,16,2,0,0,,,,
2188,474189056,5,3263,0,0,0,424,404,391,411,-71,-880,4588,-158,-130,-136,-2512,-392,14952,595,0,16,2,0,0,,,,
2189,474192924,5,3263,0,0,0,423,404,391,411,-82,-886,4588,-160,-85,-165,-2780,-248,15556,595,0,16,2,0,0,,,,
2190,474196822,5,3263,0,0,0,423,403,392,411,-94,-890,4588,-152,-56,-199,-2700,-348,15904,595,0,16,2,0,0,,,,
2191,474200699,5,3263,0,0,0,422,403,392,411,-106,-892,4588,-151,-32,-220,-2608,-296,15828,595,0,16,2,0,0,,,,
2192,474204536,5,3263,0,0,0,422,403,393,412,-117,-891,4588,-149,-20,-227,-2248,-280,15620,595,0,16,2,0,0,,,,
2193,474208439,5,3263,0,0,0,422,403,393,412,-128,-885,4588,-152,-3,-216,-1664,-304,14800,595,0,16,2,0,0,,,,
2194,474212258,5,3263,0,0,0,422,403,393,412,-138,-877,4588,-147,11,-193,-1560,-104,14536,595,0,16,2,0,0,,,,
2195,474216127,5,3263,0,0,0,421,403,394,412,-145,-870,4588,-138,12,-166,-1620,124,14396,595,0,16,2,0,0,,,,
2196,474219999,5,3263,0,0,0,421,403,394,412,-151,-866,4588,-142,8,-139,-1984,356,14308,595,0,16,2,0,0,,,,
2197,474223861,5,3263,0,0,0,421,403,394,412,-157,-863,4588,-155,-8,-131,-2060,384,14024,595,0,16,2,0,0,,,,
2198,474227734,5,3263,0,0,0,421,402,394,412,-164,-863,4588,-176,-51,-133,-2196,300,13760,595,0,16,2,0,0,,,,
2199,474231646,5,3263,0,0,0,422,402,393,413,-171,-866,4588,-200,-91,-142,-2344,488,13424,595,0,16,2,0,0,,,,
2200,474235474,5,3263,0,0,0,423,401,392,413,-178,-870,4588,-224,-99,-150,-2348,632,13552,595,0,16,2,0,0,,,,
2201,474239349,5,3263,0,0,0,423,401,392,414,-184,-875,4588,-250,-92,-156,-2672,876,14064,595,0,16,2,0,0,,,,
2202,474243200,5,3263,0,0,0,423,400,392,414,-189,-881,4588,-274,-70,-168,-2776,1076,14312,595,0,16,2,0,0,,,,
2203,474247108,5,3263,0,0,0,423,400,392,415,-195,-885,4588,-273,-73,-184,-2552,940,14612,595,0,16,2,0,0,,,,
2204,474250980,5,3263,0,0,0,423,400,392,415,-200,-887,4588,-261,-87,-199,-2292,1020,14732,595,0,16,2,0,0,,,,
2205,474254824,5,3263,0,0,0,423,400,392,415,-207,-889,4588,-248,-86,-197,-2268,716,14776,595,0,16,2,0,0,,,,
2206,474258674,5,3263,0,0,0,423,400,392,415,-215,-891,4588,-227,-60,-188,-2400,420,14868,595,0,16,2,0,0,,,,
2207,474262587,5,3263,0,0,0,422,400,392,415,-223,-891,4588,-212,-22,-174,-2412,448,14724,595,0,16,2,0,0,,,,
2208,474266414,5,3263,0,0,0,422,400,393,414,-228,-890,4588,-207,13,-151,-2412,724,14544,595,0,16,2,0,0,,,,
2209,474270285,5,3263,0,0,0,421,400,393,414,-231,-889,4588,-213,31,-127,-2564,1084,14648,595,0,16,2,0,0,,,,
2210,474274144,5,3263,0,0,0,421,400,394,415,-232,-889,4588,-224,18,-125,-2580,1336,14732,595,0,16,2,0,0,,,,
2211,474278009,5,3263,0,0,0,421,400,394,415,-233,-893,4588,-224,-10,-138,-2924,1296,14596,595,0,16,2,0,0,,,,
2212,474281879,5,3263,0,0,0,422,400,393,415,-234,-900,4588,-218,-44,-175,-3144,1284,14580,595,0,16,2,0,0,,,,
2213,474285745,5,3263,0,0,0,422,400,392,415,-236,-909,4588,-219,-58,-209,-3276,1132,14712,595,0,16,2,0,0,,,,
2214,474289630,5,3263,0,0,0,423,400,392,415,-240,-918,4588,-226,-58,-242,-3312,916,14712,595,0,16,2,0,0,,,,
2215,474293819,5,3263,0,0,0,423,400,392,415,-246,-925,4588,-225,-58,-276,-3076,668,14880,595,0,16,2,0,0,,,,
2216,474297351,5,3263,0,0,0,423,400,392,415,-254,-930,4588,-220,-59,-295,-2856,324,14960,595,0,16,2,0,0,,,,
2217,474301220,5,3263,0,0,0,423,400,392,415,-262,-932,4588,-200,-55,-301,-2512,256,14624,595,0,16,2,0,0,,,,
2218,474305085,5,3263,0,0,0,423,400,392,415,-272,-932,4588,-185,-64,-297,-2212,-188,14624,595,0,16,2,0,0,,,,
2219,474308953,5,3263,0,0,0,423,400,392,415,-283,-930,4588,-182,-66,-281,-1952,-304,14016,595,0,16,2,0,0,,,,
2220,474312849,5,3263,0,0,0,423,400,391,415,-298,-927,4588,-195,-70,-252,-1708,-636,13888,595,0,16,2,0,0,,,,
2221,474316720,5,3263,0,0,0,423,399,392,415,-313,-923,4588,-229,-70,-226,-1616,-520,13632,595,0,16,2,0,0,,,,
