index_log, time_stamp, mode, thrust, roll, pitch, yaw, ae[0], ae[1], ae[2], ae[3], phi, theta, psi, sp, sq, sr, sax, say, saz, bat_volt, P, P1, P2, temperature, pressure
811, 15906137, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 222, -1043, 4240, -1, 2, 0, -1826, 846, 14962, 602, 0, 0, 0, 0, 0
812, 15916101, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 225, -1044, 4240, -1, 2, 0, -1828, 834, 14950, 602, 0, 0, 0, 0, 0
813, 15926097, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 227, -1046, 4240, -1, 2, 0, -1824, 834, 14976, 602, 0, 0, 0, 0, 0
814, 15936070, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 230, -1047, 4239, -1, 2, 0, -1820, 842, 14990, 602, 0, 0, 0, 0, 0
815, 15946037, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 232, -1049, 4239, -1, 2, -1, -1832, 856, 14988, 602, 0, 0, 0, 0, 0
816, 15956059, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 234, -1050, 4239, -2, 2, -1, -1836, 854, 14962, 595, 0, 0, 0, 0, 0
817, 15965993, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 237, -1052, 4239, -2, 2, 0, -1840, 852, 14956, 595, 0, 0, 0, 0, 0
818, 15975975, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 239, -1053, 4238, -2, 2, 0, -1850, 856, 14954, 595, 0, 0, 0, 0, 0
819, 15985997, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 241, -1055, 4238, -1, 2, 0, -1836, 852, 14952, 595, 0, 0, 0, 0, 0
820, 15995926, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 244, -1056, 4238, -1, 2, -1, -1844, 872, 14924, 595, 0, 0, 0, 0, 0
821, 16006059, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 246, -1058, 4238, -1, 2, -1, -1852, 856, 14942, 602, 0, 0, 0, 0, 0
822, 16015899, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 248, -1059, 4237, -1, 2, -1, -1844, 862, 14966, 602, 0, 0, 0, 0, 0
823, 16026042, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 250, -1061, 4237, -2, 2, -1, -1842, 846, 14988, 602, 0, 0, 0, 0, 0
824, 16035847, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 253, -1063, 4237, -1, 2, -1, -1846, 848, 14964, 602, 0, 0, 0, 0, 0
825, 16045892, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 255, -1064, 4237, -1, 2, -1, -1838, 844, 14950, 602, 0, 0, 0, 0, 0
826, 16055836, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 257, -1065, 4237, -1, 2, -1, -1832, 838, 14974, 595, 0, 0, 0, 0, 0
827, 16065792, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 259, -1067, 4237, -1, 2, -1, -1828, 840, 14990, 595, 0, 0, 0, 0, 0
828, 16075759, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 261, -1068, 4237, -1, 2, -1, -1814, 840, 14984, 595, 0, 0, 0, 0, 0
829, 16085736, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 264, -1069, 4236, -1, 2, 0, -1800, 856, 14970, 595, 0, 0, 0, 0, 0
830, 16095714, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 266, -1071, 4236, -1, 2, 0, -1804, 836, 14936, 595, 0, 0, 0, 0, 0
831, 16105750, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 268, -1072, 4236, -1, 2, 0, -1800, 838, 14948, 602, 0, 0, 0, 0, 0
832, 16115680, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 270, -1073, 4236, -1, 2, -1, -1794, 860, 14978, 602, 0, 0, 0, 0, 0
833, 16125648, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 272, -1074, 4235, -1, 2, 0, -1818, 850, 14974, 602, 0, 0, 0, 0, 0
834, 16135623, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 274, -1076, 4235, -1, 2, 0, -1838, 828, 14962, 602, 0, 0, 0, 0, 0
835, 16145602, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 276, -1077, 4235, -1, 2, 0, -1832, 828, 14942, 602, 0, 0, 0, 0, 0
836, 16155668, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 278, -1078, 4235, -1, 2, 0, -1822, 818, 14948, 595, 0, 0, 0, 0, 0
837, 16165563, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 280, -1080, 4234, -1, 2, 0, -1836, 816, 14960, 595, 0, 0, 0, 0, 0
838, 16175565, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 282, -1081, 4234, -1, 2, 0, -1840, 818, 14958, 595, 0, 0, 0, 0, 0
839, 16185535, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 284, -1082, 4234, -1, 2, -1, -1830, 824, 14988, 595, 0, 0, 0, 0, 0
840, 16195596, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 286, -1083, 4234, -1, 2, -1, -1826, 836, 14980, 595, 0, 0, 0, 0, 0
841, 16205568, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 288, -1085, 4234, -1, 2, -1, -1824, 838, 14980, 602, 0, 0, 0, 0, 0
842, 16215591, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 290, -1086, 4234, -1, 2, -1, -1822, 818, 14920, 602, 0, 0, 0, 0, 0
843, 16225446, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 292, -1087, 4233, -1, 2, 0, -1810, 830, 14938, 602, 0, 0, 0, 0, 0
844, 16235553, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 294, -1088, 4233, -1, 2, -1, -1838, 844, 14952, 602, 0, 0, 0, 0, 0
845, 16245400, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 295, -1090, 4233, -1, 1, -1, -1828, 830, 14954, 602, 0, 0, 0, 0, 0
846, 16255492, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 297, -1091, 4233, -1, 1, -1, -1842, 828, 14956, 595, 0, 0, 0, 0, 0
847, 16265353, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 299, -1092, 4233, -1, 1, 0, -1814, 830, 14964, 595, 0, 0, 0, 0, 0
848, 16275346, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 301, -1094, 4232, -1, 2, 0, -1830, 846, 14952, 595, 0, 0, 0, 0, 0
849, 16285317, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 303, -1095, 4232, -1, 2, -1, -1826, 846, 14974, 595, 0, 0, 0, 0, 0
850, 16295295, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 305, -1096, 4232, -1, 2, -1, -1832, 852, 14974, 595, 0, 0, 0, 0, 0
851, 16305378, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 307, -1097, 4232, -1, 2, -1, -1834, 860, 14970, 602, 0, 0, 0, 0, 0
852, 16315261, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 309, -1098, 4232, -1, 2, -1, -1836, 852, 14970, 602, 0, 0, 0, 0, 0
853, 16325398, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 310, -1100, 4232, -1, 2, -1, -1834, 836, 14962, 602, 0, 0, 0, 0, 0
854, 16335212, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 312, -1101, 4231, -1, 2, 0, -1840, 850, 14938, 602, 0, 0, 0, 0, 0
855, 16345199, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 314, -1102, 4231, -1, 2, 0, -1840, 850, 14946, 602, 0, 0, 0, 0, 0
856, 16355276, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 316, -1103, 4231, -1, 2, 0, -1854, 842, 14986, 595, 0, 0, 0, 0, 0
857, 16365158, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 318, -1104, 4231, -1, 2, -1, -1844, 840, 14960, 595, 0, 0, 0, 0, 0
858, 16375143, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 319, -1106, 4231, -2, 2, -1, -1812, 842, 14976, 595, 0, 0, 0, 0, 0
859, 16385165, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 321, -1107, 4231, -2, 2, 0, -1796, 832, 14970, 595, 0, 0, 0, 0, 0
860, 16395087, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 323, -1107, 4230, -2, 2, 0, -1806, 838, 14960, 595, 0, 0, 0, 0, 0
861, 16405294, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 324, -1108, 4230, -2, 2, -1, -1822, 828, 14948, 602, 0, 0, 0, 0, 0
862, 16415049, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 326, -1110, 4230, -2, 2, -1, -1816, 828, 14976, 602, 0, 0, 0, 0, 0
863, 16425173, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 327, -1111, 4230, -1, 2, -1, -1822, 832, 14966, 602, 0, 0, 0, 0, 0
864, 16435018, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 329, -1112, 4230, -1, 2, 0, -1828, 832, 14928, 602, 0, 0, 0, 0, 0
865, 16445113, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 331, -1113, 4230, -1, 2, -1, -1852, 850, 14948, 602, 0, 0, 0, 0, 0
866, 16455082, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 332, -1114, 4229, -1, 1, -1, -1836, 852, 14928, 595, 0, 0, 0, 0, 0
867, 16464957, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 334, -1115, 4229, -1, 1, -1, -1832, 854, 14928, 595, 0, 0, 0, 0, 0
868, 16474909, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 336, -1116, 4229, -2, 1, -1, -1854, 852, 14952, 595, 0, 0, 0, 0, 0
869, 16484907, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 337, -1118, 4229, -1, 2, 0, -1842, 842, 14954, 595, 0, 0, 0, 0, 0
870, 16494881, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 339, -1119, 4229, -1, 2, -1, -1834, 846, 14962, 595, 0, 0, 0, 0, 0
871, 16504973, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 341, -1120, 4229, -2, 2, -1, -1838, 854, 14974, 602, 0, 0, 0, 0, 0
872, 16514836, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 342, -1121, 4229, -2, 2, -1, -1848, 858, 14956, 602, 0, 0, 0, 0, 0
873, 16524829, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 344, -1122, 4228, -1, 2, -1, -1842, 838, 14952, 602, 0, 0, 0, 0, 0
874, 16534804, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 345, -1123, 4228, -1, 2, -1, -1818, 838, 14950, 602, 0, 0, 0, 0, 0
875, 16544776, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 347, -1124, 4228, -1, 2, -1, -1800, 830, 14942, 602, 0, 0, 0, 0, 0
876, 16554895, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 348, -1125, 4228, -1, 2, -1, -1830, 844, 14950, 595, 0, 0, 0, 0, 0
877, 16564731, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 350, -1126, 4228, -1, 2, -1, -1822, 840, 14982, 595, 0, 0, 0, 0, 0
878, 16574711, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 352, -1127, 4228, -1, 2, -1, -1828, 860, 14976, 595, 0, 0, 0, 0, 0
879, 16584675, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 353, -1128, 4228, -1, 2, 0, -1834, 860, 14946, 595, 0, 0, 0, 0, 0
880, 16594716, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 355, -1129, 4228, -1, 2, 0, -1838, 872, 14936, 595, 0, 0, 0, 0, 0
881, 16604798, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 356, -1130, 4227, -1, 2, -1, -1842, 876, 14946, 602, 0, 0, 0, 0, 0
882, 16614724, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 358, -1131, 4227, -1, 2, -1, -1834, 850, 14958, 602, 0, 0, 0, 0, 0
883, 16624610, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 360, -1132, 4227, -1, 2, -1, -1826, 828, 14984, 602, 0, 0, 0, 0, 0
884, 16634739, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 361, -1133, 4227, -2, 2, -1, -1830, 814, 14986, 602, 0, 0, 0, 0, 0
885, 16644560, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 362, -1133, 4227, -2, 2, 0, -1828, 838, 14994, 602, 0, 0, 0, 0, 0
886, 16654848, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 363, -1134, 4227, -1, 2, 0, -1838, 828, 14984, 595, 0, 0, 0, 0, 0
887, 16664521, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 365, -1135, 4227, -1, 2, -1, -1832, 830, 14970, 595, 0, 0, 0, 0, 0
888, 16674496, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 366, -1136, 4227, -1, 2, -1, -1824, 848, 14980, 595, 0, 0, 0, 0, 0
889, 16684471, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 368, -1137, 4226, -1, 2, 0, -1826, 832, 14946, 595, 0, 0, 0, 0, 0
890, 16694432, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 369, -1138, 4226, -1, 1, 0, -1828, 820, 14940, 595, 0, 0, 0, 0, 0
891, 16704595, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 370, -1139, 4226, -1, 1, -1, -1840, 814, 14954, 602, 0, 0, 0, 0, 0
892, 16714408, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 372, -1140, 4226, -1, 2, -1, -1842, 818, 14962, 602, 0, 0, 0, 0, 0
893, 16724387, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 373, -1141, 4226, -1, 1, -1, -1842, 814, 14974, 602, 0, 0, 0, 0, 0
894, 16734360, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 374, -1142, 4226, -1, 2, -1, -1840, 820, 14984, 602, 0, 0, 0, 0, 0
895, 16744340, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 375, -1143, 4226, -1, 2, -1, -1824, 818, 14958, 602, 0, 0, 0, 0, 0
896, 16754517, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 377, -1144, 4226, -1, 3, -1, -1822, 826, 14960, 595, 0, 0, 0, 0, 0
897, 16764294, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 378, -1144, 4226, -1, 2, -1, -1822, 854, 14952, 595, 0, 0, 0, 0, 0
898, 16774270, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 379, -1145, 4226, -1, 1, -1, -1818, 854, 14958, 595, 0, 0, 0, 0, 0
899, 16784260, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 381, -1146, 4225, -1, 1, -1, -1826, 868, 14982, 595, 0, 0, 0, 0, 0
900, 16794235, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 382, -1147, 4225, -1, 2, -1, -1824, 866, 14954, 595, 0, 0, 0, 0, 0
901, 16804449, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 384, -1148, 4225, -1, 2, -1, -1816, 872, 14940, 602, 0, 0, 0, 0, 0
902, 16814201, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 385, -1149, 4225, -1, 2, -1, -1820, 862, 14950, 602, 0, 0, 0, 0, 0
903, 16824314, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 386, -1149, 4225, -1, 2, -1, -1832, 870, 14962, 602, 0, 0, 0, 0, 0
904, 16834140, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 388, -1150, 4225, -1, 2, -1, -1812, 870, 14950, 602, 0, 0, 0, 0, 0
905, 16844295, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 389, -1151, 4225, -1, 2, -1, -1812, 854, 14960, 602, 0, 0, 0, 0, 0
906, 16854325, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 391, -1152, 4225, -1, 2, -1, -1822, 832, 14982, 595, 0, 0, 0, 0, 0
907, 16864150, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 392, -1152, 4225, -1, 2, -1, -1826, 830, 14974, 595, 0, 0, 0, 0, 0
908, 16874061, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 393, -1153, 4225, -1, 2, -1, -1834, 832, 14958, 595, 0, 0, 0, 0, 0
909, 16884040, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 394, -1154, 4224, -1, 2, 0, -1834, 828, 14964, 595, 0, 0, 0, 0, 0
910, 16894026, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 395, -1155, 4224, -1, 2, 0, -1838, 834, 14962, 595, 0, 0, 0, 0, 0
911, 16904252, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 396, -1156, 4224, -1, 2, 0, -1834, 834, 14950, 602, 0, 0, 0, 0, 0
912, 16913979, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 398, -1156, 4224, -1, 2, 0, -1840, 826, 14940, 602, 0, 0, 0, 0, 0
913, 16923957, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 399, -1157, 4224, -2, 2, -1, -1852, 864, 14934, 602, 0, 0, 0, 0, 0
914, 16934109, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 400, -1158, 4224, -1, 2, 0, -1858, 858, 14934, 602, 0, 0, 0, 0, 0
