index, time stamp, mode, thrust, roll, pitch, yaw, ae0, ae1, ae2, ae3, phi, theta, psi, sp, sq, sr, bat_volt, temperature, pressure
0, 853121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 588, 0, 0
1, 900191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 188, -60, -18, -44, -33, -35, 581, 0, 0
2, 950440, 0, 0, 0, 0, 0, 0, 0, 0, 0, 223, -109, -37, -44, -32, -35, 574, 2433, 103491
3, 1000009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 256, -157, -55, -44, -33, -35, 560, 2433, 103491
4, 1050429, 0, 0, 0, 0, 0, 0, 0, 0, 0, 288, -203, -74, -45, -32, -35, 574, 2433, 103491
5, 1100205, 0, 0, 0, 0, 0, 0, 0, 0, 0, 319, -248, -92, -45, -32, -34, 574, 2435, 103493
6, 1150254, 0, 0, 0, 0, 0, 0, 0, 0, 0, 349, -291, -110, -45, -33, -35, 560, 2435, 103493
7, 1200186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 377, -333, -128, -44, -33, -35, 574, 2435, 103493
8, 1250438, 0, 0, 0, 0, 0, 0, 0, 0, 0, 405, -373, -146, -44, -33, -35, 574, 2437, 103495
9, 1300007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 432, -411, -163, -44, -32, -35, 560, 2437, 103495
10, 1350425, 0, 0, 0, 0, 0, 0, 0, 0, 0, 459, -449, -181, -44, -33, -35, 574, 2437, 103495
11, 1403298, 0, 0, 0, 0, 0, 0, 0, 0, 0, 489, -493, -202, -43, -32, -35, 574, 2437, 103494
12, 1453273, 0, 0, 0, 0, 0, 0, 0, 0, 0, 513, -528, -219, -44, -32, -35, 560, 2437, 103494
13, 1503111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 535, -562, -237, -45, -32, -35, 574, 2437, 103494
14, 1553281, 0, 0, 0, 0, 0, 0, 0, 0, 0, 557, -594, -254, -44, -32, -36, 574, 2437, 103492
15, 1602770, 0, 0, 0, 0, 0, 0, 0, 0, 0, 579, -626, -271, -44, -33, -35, 560, 2437, 103492
16, 1653078, 0, 0, 0, 0, 0, 0, 0, 0, 0, 599, -656, -288, -44, -32, -35, 574, 2437, 103492
17, 1702775, 0, 0, 0, 0, 0, 0, 0, 0, 0, 619, -686, -305, -45, -33, -35, 574, 2437, 103489
18, 1752742, 0, 0, 0, 0, 0, 0, 0, 0, 0, 638, -715, -322, -44, -32, -35, 560, 2437, 103489
19, 1802555, 0, 0, 0, 0, 0, 0, 0, 0, 0, 656, -742, -339, -44, -32, -35, 574, 2437, 103489
20, 1852707, 0, 0, 0, 0, 0, 0, 0, 0, 0, 674, -769, -356, -44, -33, -35, 574, 2438, 103490
21, 1902187, 0, 0, 0, 0, 0, 0, 0, 0, 0, 691, -795, -373, -44, -32, -35, 560, 2438, 103490
22, 1952529, 0, 0, 0, 0, 0, 0, 0, 0, 0, 707, -821, -390, -44, -32, -35, 574, 2438, 103490
23, 2002183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 723, -845, -407, -44, -32, -35, 574, 2437, 103488
24, 2052142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 739, -868, -423, -44, -32, -35, 560, 2437, 103488
25, 2101980, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, -892, -440, -44, -32, -35, 574, 2437, 103488
26, 2152157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 769, -914, -457, -45, -32, -35, 574, 2437, 103488
27, 2201610, 0, 0, 0, 0, 0, 0, 0, 0, 0, 782, -935, -474, -45, -32, -35, 560, 2437, 103488
28, 2251953, 0, 0, 0, 0, 0, 0, 0, 0, 0, 795, -956, -490, -44, -32, -35, 574, 2437, 103488
29, 2301626, 0, 0, 0, 0, 0, 0, 0, 0, 0, 808, -975, -507, -43, -33, -36, 574, 2437, 103488
30, 2351588, 0, 0, 0, 0, 0, 0, 0, 0, 0, 820, -994, -524, -44, -33, -35, 560, 2437, 103488
31, 2401441, 0, 0, 0, 0, 0, 0, 0, 0, 0, 832, -1012, -540, -45, -32, -35, 574, 2437, 103488
32, 2451583, 0, 0, 0, 0, 0, 0, 0, 0, 0, 843, -1030, -557, -44, -32, -35, 574, 2438, 103488
33, 2501072, 0, 0, 0, 0, 0, 0, 0, 0, 0, 855, -1047, -574, -44, -33, -35, 560, 2438, 103488
34, 2551368, 0, 0, 0, 0, 0, 0, 0, 0, 0, 865, -1064, -591, -45, -32, -35, 574, 2438, 103488
35, 2601064, 0, 0, 0, 0, 0, 0, 0, 0, 0, 875, -1081, -607, -43, -32, -35, 574, 2438, 103487
36, 2651020, 0, 0, 0, 0, 0, 0, 0, 0, 0, 885, -1096, -624, -44, -32, -35, 560, 2438, 103487
37, 2700861, 0, 0, 0, 0, 0, 0, 0, 0, 0, 894, -1111, -640, -45, -33, -35, 574, 2438, 103487
38, 2750999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 903, -1126, -657, -44, -32, -35, 574, 2438, 103487
39, 2800484, 0, 0, 0, 0, 0, 0, 0, 0, 0, 912, -1140, -674, -44, -32, -36, 560, 2438, 103487
40, 2850800, 0, 0, 0, 0, 0, 0, 0, 0, 0, 920, -1153, -691, -44, -33, -36, 574, 2438, 103487
41, 2900944, 0, 0, 0, 0, 0, 0, 0, 0, 0, 928, -1166, -708, -44, -32, -35, 574, 2437, 103486
42, 2950998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 936, -1179, -725, -44, -32, -35, 560, 2437, 103486
43, 3000847, 0, 0, 0, 0, 0, 0, 0, 0, 0, 944, -1191, -741, -44, -32, -35, 574, 2437, 103486
44, 3050993, 0, 0, 0, 0, 0, 0, 0, 0, 0, 950, -1203, -758, -44, -33, -36, 574, 2438, 103486
45, 3100463, 0, 0, 0, 0, 0, 0, 0, 0, 0, 957, -1214, -775, -45, -33, -35, 560, 2438, 103486
46, 3150687, 0, 0, 0, 0, 0, 0, 0, 0, 0, 964, -1225, -792, -45, -33, -35, 574, 2438, 103486
47, 3200175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 970, -1235, -809, -45, -34, -35, 574, 2438, 103485
48, 3250224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 976, -1245, -826, -45, -33, -35, 560, 2438, 103485
49, 3300155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 982, -1255, -843, -45, -33, -35, 574, 2438, 103485
50, 3350404, 0, 0, 0, 0, 0, 0, 0, 0, 0, 988, -1265, -859, -44, -33, -35, 574, 2438, 103487
51, 3399976, 0, 0, 0, 0, 0, 0, 0, 0, 0, 994, -1274, -876, -44, -32, -35, 560, 2438, 103487
52, 3450395, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1000, -1284, -893, -45, -32, -35, 574, 2438, 103487
53, 3500169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1005, -1293, -910, -44, -32, -35, 574, 2438, 103484
54, 3550217, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1010, -1301, -926, -44, -32, -35, 560, 2438, 103484
55, 3600152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1014, -1309, -943, -45, -32, -35, 574, 2438, 103484
56, 3650401, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1018, -1317, -960, -44, -33, -35, 574, 2438, 103482
57, 3699971, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1023, -1325, -977, -44, -32, -36, 560, 2438, 103482
58, 3750391, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1027, -1332, -994, -44, -32, -35, 574, 2438, 103482
59, 3800166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1031, -1339, -1010, -45, -32, -34, 574, 2438, 103484
60, 3850215, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1035, -1346, -1027, -44, -32, -35, 560, 2438, 103484
61, 3900148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1039, -1352, -1044, -43, -32, -36, 574, 2438, 103484
62, 3950394, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1043, -1359, -1061, -44, -32, -35, 574, 2438, 103480
63, 3999965, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1046, -1365, -1078, -44, -32, -35, 560, 2438, 103480
64, 4050386, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1049, -1371, -1095, -44, -32, -35, 574, 2438, 103480
65, 4100161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1053, -1377, -1112, -44, -32, -35, 574, 2437, 103478
66, 4150208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1056, -1382, -1129, -44, -33, -35, 560, 2437, 103478
67, 4200142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1059, -1388, -1145, -44, -32, -35, 574, 2437, 103478
68, 4250390, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1062, -1393, -1162, -43, -32, -35, 574, 2439, 103481
69, 4299963, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1065, -1398, -1179, -43, -32, -35, 560, 2439, 103481
70, 4350381, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1067, -1404, -1196, -44, -32, -35, 574, 2439, 103481
71, 4400155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1069, -1408, -1213, -44, -32, -35, 574, 2438, 103479
72, 4450204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1072, -1413, -1229, -44, -32, -35, 560, 2438, 103479
73, 4500139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1074, -1417, -1246, -43, -32, -35, 574, 2438, 103479
74, 4550414, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1076, -1421, -1263, -44, -34, -35, 574, 2438, 103475
75, 4599957, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1078, -1425, -1280, -44, -33, -35, 560, 2438, 103475
76, 4650376, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1080, -1429, -1297, -45, -32, -35, 574, 2438, 103475
77, 4700151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1082, -1433, -1314, -44, -33, -36, 574, 2438, 103477
78, 4750199, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1084, -1436, -1330, -43, -32, -35, 560, 2438, 103477
79, 4800133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1086, -1440, -1347, -45, -32, -35, 574, 2438, 103477
80, 4850381, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1088, -1443, -1364, -44, -33, -35, 574, 2438, 103478
81, 4899953, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1090, -1447, -1381, -45, -32, -35, 560, 2438, 103478
82, 4950373, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1091, -1450, -1398, -44, -32, -34, 574, 2438, 103478
83, 5000147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1093, -1453, -1414, -44, -32, -34, 574, 2438, 103478
84, 5050196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1095, -1455, -1431, -44, -32, -35, 560, 2438, 103478
85, 5100129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1096, -1459, -1448, -45, -32, -35, 574, 2438, 103478
86, 5150416, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1097, -1462, -1465, -44, -32, -35, 574, 2438, 103476
87, 5199949, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1099, -1464, -1482, -44, -32, -35, 560, 2438, 103476
88, 5250366, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1100, -1467, -1499, -44, -32, -36, 574, 2438, 103476
89, 5300142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1102, -1470, -1516, -45, -32, -36, 574, 2438, 103479
90, 5350192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1103, -1472, -1533, -44, -33, -35, 560, 2438, 103479
91, 5400124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1104, -1475, -1550, -45, -32, -35, 574, 2438, 103479
92, 5450371, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1105, -1477, -1567, -44, -32, -35, 574, 2438, 103477
93, 5499945, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1106, -1479, -1584, -45, -33, -35, 560, 2438, 103477
94, 5550364, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1107, -1482, -1601, -44, -32, -36, 574, 2438, 103477
95, 5600137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1108, -1484, -1618, -45, -32, -35, 574, 2437, 103479
96, 5650185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1109, -1486, -1634, -45, -33, -35, 560, 2437, 103479
97, 5700119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1109, -1488, -1651, -44, -33, -35, 574, 2437, 103479
98, 5750368, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1110, -1490, -1668, -44, -32, -35, 574, 2437, 103480
99, 5799938, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1111, -1491, -1685, -45, -33, -35, 560, 2437, 103480
100, 5850358, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1112, -1493, -1702, -45, -32, -35, 581, 2437, 103480
101, 5900133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1112, -1495, -1718, -45, -32, -35, 574, 2437, 103481
102, 5950182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1113, -1497, -1735, -45, -33, -35, 560, 2437, 103481
103, 6000117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1114, -1499, -1752, -44, -33, -35, 574, 2437, 103481
104, 6050363, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1115, -1500, -1769, -44, -31, -35, 574, 2438, 103480
105, 6099935, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1115, -1501, -1786, -44, -32, -35, 560, 2438, 103480
106, 6150354, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1116, -1503, -1803, -44, -33, -35, 574, 2438, 103480
107, 6200128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1117, -1504, -1819, -44, -33, -35, 574, 2437, 103480
108, 6250178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1118, -1505, -1837, -44, -32, -35, 560, 2437, 103480
109, 6300111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1119, -1506, -1853, -45, -32, -35, 574, 2437, 103480
110, 6350359, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1119, -1508, -1870, -44, -33, -35, 574, 2437, 103479
111, 6399929, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1119, -1509, -1887, -45, -33, -35, 560, 2437, 103479
112, 6450347, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1120, -1510, -1904, -44, -32, -36, 574, 2437, 103479
113, 6500122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1120, -1511, -1921, -44, -32, -35, 574, 2437, 103482
114, 6550173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1121, -1512, -1938, -45, -32, -35, 560, 2437, 103482
115, 6600106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1122, -1513, -1955, -44, -32, -35, 574, 2437, 103482
116, 6650355, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1122, -1514, -1972, -44, -32, -35, 574, 2437, 103480
117, 6699925, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1123, -1514, -1989, -44, -33, -35, 560, 2437, 103480
118, 6750353, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1123, -1515, -2005, -44, -32, -35, 574, 2437, 103480
119, 6803169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1124, -1516, -2026, -45, -32, -35, 574, 2437, 103483
120, 6853145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1124, -1517, -2042, -44, -33, -35, 560, 2437, 103483
121, 6902983, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1125, -1518, -2059, -44, -32, -35, 574, 2437, 103483
122, 6953140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1125, -1518, -2076, -45, -32, -35, 574, 2437, 103479
123, 7002634, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1125, -1519, -2093, -45, -32, -35, 560, 2437, 103479
124, 7052954, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1125, -1520, -2110, -44, -32, -35, 574, 2437, 103479
125, 7102645, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1125, -1521, -2127, -45, -32, -35, 574, 2436, 103482
126, 7152614, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1126, -1522, -2144, -44, -32, -36, 560, 2436, 103482
127, 7202445, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1127, -1523, -2161, -45, -32, -35, 574, 2436, 103482
128, 7252597, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1127, -1523, -2178, -44, -32, -36, 574, 2437, 103484
129, 7302078, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1127, -1524, -2195, -44, -32, -36, 560, 2437, 103484
130, 7352407, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1127, -1525, -2212, -44, -32, -35, 574, 2437, 103484
131, 7402093, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1128, -1525, -2229, -44, -31, -35, 574, 2437, 103487
132, 7452050, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1128, -1526, -2245, -44, -33, -35, 560, 2437, 103487
133, 7501885, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1128, -1526, -2262, -44, -33, -35, 574, 2437, 103487
134, 7552045, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1128, -1527, -2279, -44, -33, -35, 574, 2437, 103487
135, 7601526, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1129, -1527, -2296, -44, -33, -35, 560, 2437, 103487
136, 7651851, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1129, -1528, -2313, -44, -33, -36, 574, 2437, 103487
137, 7701538, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1130, -1528, -2330, -45, -32, -35, 574, 2436, 103484
138, 7751656, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1130, -1529, -2347, -45, -32, -35, 560, 2436, 103484
139, 7801341, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1130, -1529, -2364, -45, -32, -36, 574, 2436, 103484
140, 7851501, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1130, -1530, -2381, -45, -33, -35, 574, 2437, 103490
141, 7900967, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1130, -1530, -2398, -45, -32, -35, 560, 2437, 103490
142, 7951299, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1130, -1531, -2415, -44, -33, -35, 574, 2437, 103490
143, 8000980, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1130, -1531, -2431, -44, -32, -35, 574, 2436, 103487
144, 8050941, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1130, -1531, -2448, -44, -33, -35, 560, 2436, 103487
145, 8100782, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1130, -1531, -2465, -44, -33, -35, 574, 2436, 103487
146, 8150947, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1130, -1531, -2482, -44, -32, -35, 574, 2436, 103487
147, 8200431, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1130, -1532, -2499, -45, -33, -35, 560, 2436, 103487
148, 8250760, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1130, -1533, -2516, -44, -32, -35, 574, 2436, 103487
149, 8300435, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1130, -1533, -2533, -44, -32, -35, 574, 2436, 103490
150, 8350392, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1131, -1533, -2550, -44, -32, -35, 560, 2436, 103490
151, 8400217, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1131, -1533, -2567, -44, -32, -35, 574, 2436, 103490
152, 8450376, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1131, -1534, -2583, -45, -32, -35, 574, 2436, 103492
153, 8499897, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1131, -1534, -2600, -44, -32, -35, 560, 2436, 103492
154, 8550317, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1131, -1534, -2617, -45, -32, -35, 574, 2436, 103492
155, 8600092, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1131, -1535, -2634, -45, -33, -35, 574, 2436, 103489
156, 8650140, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1132, -1535, -2651, -44, -32, -35, 560, 2436, 103489
157, 8700076, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1132, -1535, -2668, -44, -32, -35, 574, 2436, 103489
158, 8750320, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1132, -1536, -2685, -42, -31, -36, 574, 2436, 103493
159, 8799893, 2, 1161, 0, 0, 0, 145, 145, 145, 145, 1132, -1536, -2702, -43, -31, -36, 560, 2436, 103493
160, 8850311, 2, 1161, 0, 0, 0, 145, 145, 145, 145, 1132, -1536, -2719, -44, -32, -35, 574, 2436, 103493
161, 8900087, 2, 1161, 0, 0, 0, 145, 145, 145, 145, 1132, -1536, -2735, -44, -33, -35, 574, 2435, 103491
162, 8950136, 2, 1161, 0, 0, 0, 145, 145, 145, 145, 1132, -1536, -2752, -44, -33, -35, 560, 2435, 103491
163, 9000071, 2, 2047, 0, 0, 0, 255, 255, 255, 255, 1132, -1536, -2769, -44, -32, -35, 574, 2435, 103491
164, 9050317, 2, 2047, 0, 0, 0, 255, 255, 255, 255, 1132, -1536, -2786, -44, -33, -35, 574, 2436, 103491
165, 9099889, 2, 1266, 0, 0, -256, 158, 158, 158, 158, 1133, -1536, -2803, -44, -33, -35, 560, 2436, 103491
166, 9150307, 2, 1266, 0, 0, -256, 158, 158, 158, 158, 1133, -1536, -2820, -44, -32, -35, 574, 2436, 103491
167, 9200081, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1133, -1537, -2837, -45, -32, -35, 574, 2436, 103489
168, 9250130, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1133, -1537, -2853, -45, -32, -35, 560, 2436, 103489
169, 9300065, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1132, -1537, -2870, -44, -32, -35, 574, 2436, 103489
170, 9350312, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1133, -1537, -2887, -44, -33, -35, 574, 2436, 103490
171, 9399883, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1133, -1537, -2904, -44, -32, -35, 560, 2436, 103490
172, 9450302, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1133, -1538, -2921, -44, -33, -35, 574, 2436, 103490
173, 9500079, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1132, -1538, -2938, -45, -32, -36, 574, 2435, 103484
174, 9550126, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1132, -1538, -2955, -44, -33, -35, 560, 2435, 103484
175, 9600059, 2, 928, 0, 0, 0, 116, 116, 116, 116, 1133, -1538, -2972, -44, -33, -35, 574, 2435, 103484
176, 9650307, 2, 928, 0, 0, 0, 116, 116, 116, 116, 1133, -1538, -2989, -43, -33, -35, 574, 2435, 103484
177, 9699880, 2, 2047, 0, 0, 0, 255, 255, 255, 255, 1133, -1538, -3006, -45, -32, -35, 560, 2435, 103484
178, 9750297, 2, 2047, 0, 0, 0, 255, 255, 255, 255, 1133, -1537, -3023, -44, -33, -35, 574, 2435, 103484
179, 9800072, 2, 2047, 0, 0, 0, 255, 255, 255, 255, 1133, -1537, -3040, -43, -32, -35, 574, 2436, 103480
180, 9850122, 2, 2047, 0, 0, 0, 255, 255, 255, 255, 1133, -1537, -3057, -44, -33, -35, 560, 2436, 103480
181, 9900054, 2, 2047, 0, 0, 0, 255, 255, 255, 255, 1133, -1537, -3074, -45, -32, -35, 574, 2436, 103480
182, 9950305, 2, 2047, 0, 0, 0, 255, 255, 255, 255, 1133, -1538, -3090, -44, -32, -36, 574, 2436, 103479
183, 9999875, 2, 2047, 0, 0, 0, 255, 255, 255, 255, 1133, -1538, -3107, -45, -32, -35, 560, 2436, 103479
184, 10050294, 2, 2047, 0, 0, 0, 255, 255, 255, 255, 1133, -1538, -3124, -44, -33, -35, 574, 2436, 103479
185, 10100068, 2, 2047, 0, 0, 0, 255, 255, 255, 255, 1133, -1538, -3141, -44, -33, -34, 574, 2435, 103475
186, 10150119, 2, 2047, 0, 0, 0, 255, 255, 255, 255, 1133, -1538, -3158, -44, -32, -36, 560, 2435, 103475
187, 10200051, 2, 1836, 0, 0, -16, 231, 227, 231, 227, 1133, -1538, -3175, -45, -33, -35, 574, 2435, 103475
188, 10250299, 2, 1836, 0, 0, -16, 231, 227, 231, 227, 1133, -1538, -3192, -45, -33, -35, 574, 2435, 103473
189, 10299871, 2, 1963, 0, 0, 0, 245, 245, 245, 245, 1133, -1538, -3209, -45, -33, -35, 560, 2435, 103473
190, 10350291, 2, 1963, 0, 0, 0, 245, 245, 245, 245, 1133, -1537, -3226, -45, -34, -35, 574, 2435, 103473
191, 10400065, 2, 1963, 0, 0, 0, 245, 245, 245, 245, 1132, -1538, -3243, -45, -32, -35, 574, 2435, 103472
192, 10450113, 2, 1963, 0, 0, 0, 245, 245, 245, 245, 1133, -1538, -3260, -44, -32, -35, 560, 2435, 103472
193, 10500046, 2, 2047, 0, 0, 0, 255, 255, 255, 255, 1132, -1538, -3277, -44, -33, -35, 574, 2435, 103472
194, 10550295, 2, 2047, 0, 0, 0, 255, 255, 255, 255, 1133, -1538, -3294, -44, -32, -35, 574, 2435, 103473
195, 10599866, 2, 2047, 0, 0, 0, 255, 255, 255, 255, 1133, -1538, -3310, -45, -32, -35, 560, 2435, 103473
196, 10650286, 2, 2047, 0, 0, 0, 255, 255, 255, 255, 1133, -1538, -3327, -45, -32, -35, 574, 2435, 103473
197, 10700059, 2, 2047, 0, 0, 0, 255, 255, 255, 255, 1133, -1538, -3344, -45, -32, -35, 574, 2435, 103471
198, 10750106, 2, 2047, 0, 0, 0, 255, 255, 255, 255, 1132, -1538, -3361, -44, -32, -35, 560, 2435, 103471
199, 10800042, 2, 2047, 0, 0, 0, 255, 255, 255, 255, 1132, -1539, -3378, -45, -32, -35, 574, 2435, 103471
200, 10850291, 2, 2047, 0, 0, 0, 255, 255, 255, 255, 1133, -1539, -3395, -43, -32, -35, 574, 2435, 103468
201, 10899860, 2, 2047, 0, 0, 0, 255, 255, 255, 255, 1133, -1539, -3412, -43, -32, -35, 560, 2435, 103468
202, 10950281, 2, 2047, 0, 0, 0, 255, 255, 255, 255, 1133, -1539, -3429, -45, -33, -35, 574, 2435, 103468
203, 11000054, 2, 2047, 0, 0, 0, 255, 255, 255, 255, 1133, -1539, -3446, -44, -32, -35, 574, 2434, 103469
204, 11050103, 2, 2047, 0, 0, 0, 255, 255, 255, 255, 1133, -1540, -3463, -44, -32, -35, 560, 2434, 103469
205, 11100036, 2, 2047, 0, 0, 0, 255, 255, 255, 255, 1133, -1539, -3480, -45, -32, -35, 574, 2434, 103469
206, 11150284, 2, 2047, 0, 0, 0, 255, 255, 255, 255, 1132, -1540, -3496, -45, -32, -35, 574, 2435, 103470
207, 11199856, 2, 2047, 0, 0, 0, 255, 255, 255, 255, 1133, -1540, -3514, -45, -32, -35, 560, 2435, 103470
208, 11250277, 2, 2047, 0, 0, 0, 255, 255, 255, 255, 1133, -1540, -3530, -44, -32, -35, 574, 2435, 103470
209, 11300050, 2, 2047, 0, 0, 0, 255, 255, 255, 255, 1133, -1540, -3547, -44, -32, -35, 574, 2435, 103470
210, 11350099, 2, 2047, 0, 0, 0, 255, 255, 255, 255, 1133, -1541, -3564, -44, -32, -35, 560, 2435, 103470
211, 11400034, 2, 2047, 0, 0, 0, 255, 255, 255, 255, 1133, -1541, -3581, -44, -32, -35, 574, 2435, 103470
